dataset,family,severity,n_series,clamped_frac,clamped_lo_frac,clamped_hi_frac,series_any_clamped,scale_mean,nominal_p99,nominal_max,realized_p99,realized_max
exchange_rate,spikes_density,0.4,8,0.0,0.0,0.0,0.0,1.259480528300628,2.285929709672928,2.2933173775672913,2.285929709672928,2.2933173775672913
exchange_rate,drift,0.5,8,0.0,0.0,0.0,0.0,0.6860001727472991,1.0627661794424057,1.0702448785305023,1.0627661794424057,1.0702448785305023
exchange_rate,drift,1.0,8,0.0,0.0,0.0,0.0,0.5939712972030975,1.0719771087169647,1.0806868970394135,1.0719771087169647,1.0806868970394135
exchange_rate,drift,2.0,8,0.0,0.0,0.0,0.0,0.5323830964043736,1.0957216769456863,1.1060711294412613,1.0957216769456863,1.1060711294412613
exchange_rate,drift,4.0,8,0.0,0.0,0.0,0.0,0.7812487813644111,1.0870324820280075,1.0969514548778534,1.0870324820280075,1.0969514548778534
exchange_rate,drift,6.0,8,0.0,0.0,0.0,0.0,0.5144801521673799,1.4342331290245056,1.4834400862455368,1.4342331290245056,1.4834400862455368
exchange_rate,drift,9.0,8,0.0,0.0,0.0,0.0,1.1649669227917911,1.0964694768190384,1.1013511717319489,1.0964694768190384,1.1013511717319489
exchange_rate,drift,12.0,8,0.0,0.0,0.0,0.0,0.7704529464244843,1.1921107023954391,1.2013839036226273,1.1921107023954391,1.2013839036226273
exchange_rate,drift,16.0,8,0.0,0.0,0.0,0.0,1.495435003656894,1.0546517372131348,1.057159036397934,1.0546517372131348,1.057159036397934
exchange_rate,drift,20.0,8,0.0,0.0,0.0,0.0,2.018988420255482,1.07172392308712,1.0739511251449585,1.07172392308712,1.0739511251449585
exchange_rate,drift,26.0,8,0.0,0.0,0.0,0.0,2.959133856697008,1.0344626158475876,1.0368136763572693,1.0344626158475876,1.0368136763572693
exchange_rate,drift,32.0,8,0.0,0.0,0.0,0.0,3.134440507274121,1.0405252128839493,1.0427099466323853,1.0405252128839493,1.0427099466323853
exchange_rate,drift_step,0.5,8,0.0,0.0,0.0,0.0,0.6938018902437761,1.0645711421966553,1.0718912929296494,1.0645711421966553,1.0718912929296494
exchange_rate,drift_step,1.0,8,0.0,0.0,0.0,0.0,0.6877651318209246,1.0643097460269928,1.071651741862297,1.0643097460269928,1.071651741862297
exchange_rate,drift_step,2.0,8,0.0,0.0,0.0,0.0,0.6877651318209246,1.0643097460269928,1.071651741862297,1.0643097460269928,1.071651741862297
exchange_rate,drift_step,4.0,8,0.0,0.0,0.0,0.0,0.7178878887789324,1.0808489620685577,1.0880925506353378,1.0808489620685577,1.0880925506353378
exchange_rate,drift_step,8.0,8,0.0,0.0,0.0,0.0,0.6867877649201546,1.932625338435173,1.9540079236030579,1.932625338435173,1.9540079236030579
exchange_rate,drift_step,12.0,8,0.0,0.0,0.0,0.0,0.6877651318209246,1.0643097460269928,1.071651741862297,1.0643097460269928,1.071651741862297
exchange_rate,drift_step,16.0,8,0.0,0.0,0.0,0.0,0.7544383137719706,1.0789053738117218,1.0845528990030289,1.0789053738117218,1.0845528990030289
exchange_rate,drift_step,20.0,8,0.0,0.0,0.0,0.0,0.6877651318209246,1.0643097460269928,1.071651741862297,1.0643097460269928,1.071651741862297
exchange_rate,gap,0.05,8,0.0,0.0,0.0,0.0,0.6886891006724909,1.0630954205989838,1.0703127086162567,1.0630954205989838,1.0703127086162567
exchange_rate,gap,0.1,8,0.0,0.0,0.0,0.0,0.6878345233853906,1.0561460852622986,1.0634087473154068,1.0561460852622986,1.0634087473154068
exchange_rate,gap,0.15,8,0.0,0.0,0.0,0.0,0.6877517356770113,1.06434665620327,1.071671023964882,1.06434665620327,1.071671023964882
exchange_rate,gap,0.2,8,0.0,0.0,0.0,0.0,0.688760670949705,1.0596955865621567,1.065258413553238,1.0596955865621567,1.065258413553238
exchange_rate,gap,0.3,8,0.0,0.0,0.0,0.0,0.6896283647511154,1.0567547529935837,1.0637707710266113,1.0567547529935837,1.0637707710266113
exchange_rate,gap,0.4,8,0.0,0.0,0.0,0.0,0.6921710997121409,1.0591144561767578,1.0649747997522354,1.0591144561767578,1.0649747997522354
exchange_rate,gap,0.5,8,0.0,0.0,0.0,0.0,0.6659487291472033,1.0534377843141556,1.0602118521928787,1.0534377843141556,1.0602118521928787
exchange_rate,gap,0.6,8,0.0,0.0,0.0,0.0,0.688279215246439,1.0574946701526642,1.0647003650665283,1.0574946701526642,1.0647003650665283
exchange_rate,gap,0.7,8,0.0,0.0,0.0,0.0,0.6891677576350048,1.059270590543747,1.0656878799200058,1.059270590543747,1.0656878799200058
exchange_rate,gap_boundary,0.05,8,0.0,0.0,0.0,0.0,0.6986321598524228,1.0299041718244553,1.0327878296375275,1.0299041718244553,1.0327878296375275
monash_fred_md,clean,0.0,100,0.0,0.0,0.0,0.0,24599.356775158496,2.0410846984386444,2.3422523069381715,2.0410846984386444,2.3422523069381715
monash_fred_md,spikes_intensity,1.0,100,0.0,0.0,0.0,0.0,24666.840641311406,2.1080382454395292,2.5480065989494323,2.1080382454395292,2.5480065989494323
monash_fred_md,spikes_intensity,2.0,100,0.0,0.0,0.0,0.0,24896.6849292773,2.3088976907730103,2.847105714082718,2.3088976907730103,2.847105714082718
monash_fred_md,spikes_intensity,4.0,100,0.0,0.0,0.0,0.0,25600.20420727849,2.8307583844661712,3.5235587799549104,2.8307583844661712,3.5235587799549104
monash_fred_md,spikes_intensity,6.0,100,0.0,0.0,0.0,0.0,26705.57793449998,3.427498162984848,4.058424286842346,3.427498162984848,4.058424286842346
monash_fred_md,spikes_intensity,8.0,100,0.0,0.0,0.0,0.0,27562.369919633566,4.032709513902664,4.596070495843887,4.032709513902664,4.596070495843887
monash_fred_md,spikes_intensity,12.0,100,0.0,0.0,0.0,0.0,29447.500388023258,5.043422529697418,5.561938154697418,5.043422529697418,5.561938154697418
monash_fred_md,spikes_intensity,16.0,100,1.953125e-05,0.0,1.953125e-05,0.01,31714.277296794357,5.947106075286865,6.457551198005676,5.947106075286865,6.452366557121277
monash_fred_md,spikes_intensity,20.0,100,0.0,0.0,0.0,0.0,33226.008595956264,6.738759648799896,7.156735793352127,6.738759648799896,7.156735793352127
monash_fred_md,spikes_intensity,30.0,100,0.0,0.0,0.0,0.0,38526.885618673565,8.369213675260545,8.796721357107163,8.369213675260545,8.796721357107163
monash_fred_md,spikes_intensity,40.0,100,0.00046875,0.0003125,0.00015625,0.04,43300.0529218483,9.525073440074921,9.97405606508255,9.517289435863495,9.904745972156524
monash_fred_md,spikes_density,0.01,100,0.00025390625,0.0001171875,0.00013671875,0.03,26326.143893487453,3.688630305528641,9.185864522457123,3.688630305528641,9.050590016841888
monash_fred_md,spikes_density,0.02,100,0.0002734375,0.00017578125,9.765625e-05,0.04,27351.504381559193,7.164576040506363,8.71861335158348,7.150693937540054,8.595808366537094
monash_fred_md,spikes_density,0.05,100,0.0,0.0,0.0,0.0,33467.19067078173,6.744803162813187,7.146917452812195,6.744803162813187,7.146917452812195
monash_fred_md,spikes_density,0.08,100,0.0,0.0,0.0,0.0,37758.532580945495,5.874436771869659,6.167210294008255,5.874436771869659,6.167210294008255
monash_fred_md,spikes_density,0.12,100,0.0,0.0,0.0,0.0,44712.775295535925,4.9868097615242,5.247596353292465,4.9868097615242,5.247596353292465
monash_fred_md,spikes_density,0.16,100,0.0,0.0,0.0,0.0,52491.72332753062,4.372422746419907,4.562330142259598,4.372422746419907,4.562330142259598
monash_fred_md,spikes_density,0.2,100,0.0,0.0,0.0,0.0,58387.43320530295,3.8792198514938354,4.063210742473602,3.8792198514938354,4.063210742473602
monash_fred_md,spikes_density,0.3,100,0.0,0.0,0.0,0.0,77132.95405455946,3.05412549495697,3.163510962724686,3.05412549495697,3.163510962724686
monash_fred_md,spikes_density,0.4,100,0.0,0.0,0.0,0.0,93107.37143347264,2.5421555995941163,2.6267673242092133,2.5421555995941163,2.6267673242092133
monash_fred_md,drift,0.5,100,0.0,0.0,0.0,0.0,22974.92670472324,2.0366591107845307,2.3276479268074035,2.0366591107845307,2.3276479268074035
monash_fred_md,drift,1.0,100,0.0,0.0,0.0,0.0,28613.252093601823,2.014829257726669,2.2772666358947755,2.014829257726669,2.2772666358947755
monash_fred_md,drift,2.0,100,0.0,0.0,0.0,0.0,21958.643534889517,2.091002742052078,2.3644112849235537,2.091002742052078,2.3644112849235537
monash_fred_md,drift,4.0,100,0.0,0.0,0.0,0.0,37912.17473387599,1.8380610263347625,1.9912295794487,1.8380610263347625,1.9912295794487
monash_fred_md,drift,6.0,100,0.0,0.0,0.0,0.0,55479.7067102161,1.8116470754146576,1.8937503671646119,1.8116470754146576,1.8937503671646119
monash_fred_md,drift,9.0,100,0.0,0.0,0.0,0.0,68425.44837086201,1.678407084941864,1.727719076871872,1.678407084941864,1.727719076871872
monash_fred_md,drift,12.0,100,0.0,0.0,0.0,0.0,66851.4162611264,1.7205941879749298,1.757189279794693,1.7205941879749298,1.757189279794693
monash_fred_md,drift,16.0,100,0.0,0.0,0.0,0.0,94559.99446659088,1.6701849496364594,1.6971794223785401,1.6701849496364594,1.6971794223785401
monash_fred_md,drift,20.0,100,0.0,0.0,0.0,0.0,136324.81806438445,1.6222520899772643,1.6411673414707184,1.6222520899772643,1.6411673414707184
monash_fred_md,drift,26.0,100,0.0,0.0,0.0,0.0,160520.15057213308,1.617392704486847,1.633708384037018,1.617392704486847,1.633708384037018
monash_fred_md,drift,32.0,100,0.0,0.0,0.0,0.0,195311.82460845233,1.6277112686634063,1.641292850971222,1.6277112686634063,1.641292850971222
monash_fred_md,drift_step,0.5,100,0.0,0.0,0.0,0.0,24548.6699969095,2.0588584470748903,2.362359490394592,2.0588584470748903,2.362359490394592
monash_fred_md,drift_step,1.0,100,0.0,0.0,0.0,0.0,25739.35713806808,2.055509499311447,2.3589939856529236,2.055509499311447,2.3589939856529236
monash_fred_md,drift_step,2.0,100,0.0,0.0,0.0,0.0,27569.16972087741,2.064433963298798,2.324205080270767,2.064433963298798,2.324205080270767
monash_fred_md,drift_step,4.0,100,0.0,0.0,0.0,0.0,27213.631669192015,2.0835870969295502,2.2593642377853396,2.0835870969295502,2.2593642377853396
monash_fred_md,drift_step,8.0,100,0.0,0.0,0.0,0.0,40038.10054497719,2.205911740064621,2.261893490552902,2.205911740064621,2.261893490552902
monash_fred_md,drift_step,12.0,100,0.0,0.0,0.0,0.0,51313.21246072411,2.340530347824097,2.3781719720363617,2.340530347824097,2.3781719720363617
monash_fred_md,drift_step,16.0,100,0.0,0.0,0.0,0.0,69630.37122835756,2.5678473031520843,2.5923345959186554,2.5678473031520843,2.5923345959186554
monash_fred_md,drift_step,20.0,100,0.0,0.0,0.0,0.0,77778.25475578547,2.777148073911667,2.8041413486003877,2.777148073911667,2.8041413486003877
monash_fred_md,gap,0.05,100,0.0,0.0,0.0,0.0,24565.157814691513,2.0457568085193634,2.3326657152175905,2.0457568085193634,2.3326657152175905
monash_fred_md,gap,0.1,100,0.0,0.0,0.0,0.0,24859.475455825628,2.0392808532714843,2.2675742161273957,2.0392808532714843,2.2675742161273957
monash_fred_md,gap,0.15,100,0.0,0.0,0.0,0.0,25536.984963567258,2.0373520743846893,2.2511604595184327,2.0373520743846893,2.2511604595184327
monash_fred_md,gap,0.2,100,0.0,0.0,0.0,0.0,23929.7227197662,2.0431564927101133,2.221836817264557,2.0431564927101133,2.221836817264557
monash_fred_md,gap,0.3,100,0.0,0.0,0.0,0.0,26921.054300427586,1.9684917306900025,2.118690060377121,1.9684917306900025,2.118690060377121
monash_fred_md,gap,0.4,100,0.0,0.0,0.0,0.0,29293.065178471505,1.8147276222705842,1.9586780560016632,1.8147276222705842,1.9586780560016632
monash_fred_md,gap,0.5,100,0.0,0.0,0.0,0.0,34564.16084149063,1.827179605960846,1.950888569355011,1.827179605960846,1.950888569355011
monash_fred_md,gap,0.6,100,0.0,0.0,0.0,0.0,42179.59493097589,1.680945065021515,1.7256239402294158,1.680945065021515,1.7256239402294158
monash_fred_md,gap,0.7,100,0.0,0.0,0.0,0.0,37276.99356916219,1.4863035202026367,1.5235478699207305,1.4863035202026367,1.5235478699207305
monash_fred_md,gap_boundary,0.05,100,0.0,0.0,0.0,0.0,22516.93204022169,2.097682526111603,2.3634373784065246,2.097682526111603,2.3634373784065246
monash_fred_md,gap_boundary,0.1,100,0.0,0.0,0.0,0.0,20100.08939128354,2.1227020597457886,2.346103435754776,2.1227020597457886,2.346103435754776
monash_fred_md,gap_boundary,0.15,100,0.0,0.0,0.0,0.0,18419.057243691685,2.0920374989509583,2.353320585489273,2.0920374989509583,2.353320585489273
monash_fred_md,gap_boundary,0.2,100,0.0,0.0,0.0,0.0,17487.046573112606,1.835692698955536,1.9994282746315002,1.835692698955536,1.9994282746315002
monash_fred_md,gap_boundary,0.3,100,0.0,0.0,0.0,0.0,16442.538687193097,1.774403865337372,1.8923033690452575,1.774403865337372,1.8923033690452575
monash_fred_md,gap_boundary,0.4,100,0.0,0.0,0.0,0.0,15515.144934245944,1.6489492547512055,1.7348078513145446,1.6489492547512055,1.7348078513145446
monash_fred_md,gap_boundary,0.5,100,0.0,0.0,0.0,0.0,14403.147788243294,1.5781041431427,1.6364825105667113,1.5781041431427,1.6364825105667113
monash_fred_md,gap_boundary,0.6,100,0.0,0.0,0.0,0.0,13454.405985174477,1.454823487997055,1.4848478198051454,1.454823487997055,1.4848478198051454
monash_fred_md,gap_boundary,0.7,100,0.0,0.0,0.0,0.0,11366.027809601948,1.0802468144893647,1.0830014324188233,1.0802468144893647,1.0830014324188233
monash_hospital,clean,0.0,100,0.0,0.0,0.0,0.0,200.61597148895262,1.5725722634792327,1.6418556249141694,1.5725722634792327,1.6418556249141694
monash_hospital,spikes_intensity,1.0,100,0.0,0.0,0.0,0.0,200.66273393630982,1.5874369823932648,1.6639292860031127,1.5874369823932648,1.6639292860031127
monash_hospital,spikes_intensity,2.0,100,0.0,0.0,0.0,0.0,200.57491265296937,1.629967839717865,1.7282449507713318,1.629967839717865,1.7282449507713318
monash_hospital,spikes_intensity,4.0,100,0.0,0.0,0.0,0.0,200.8453813266754,1.8653730881214141,2.0316911971569063,1.8653730881214141,2.0316911971569063
monash_hospital,spikes_intensity,6.0,100,0.0,0.0,0.0,0.0,202.65717935562134,2.1827934181690214,2.464803156852722,2.1827934181690214,2.464803156852722
monash_hospital,spikes_intensity,8.0,100,0.0,0.0,0.0,0.0,204.7010045337677,2.5567612373828887,2.8641061079502106,2.5567612373828887,2.8641061079502106
monash_hospital,spikes_intensity,12.0,100,0.0,0.0,0.0,0.0,208.41026571273804,3.130637438297272,3.4811293292045593,3.130637438297272,3.4811293292045593
monash_hospital,spikes_intensity,16.0,100,0.0,0.0,0.0,0.0,215.3132953453064,3.776637628078461,4.139896236658096,3.776637628078461,4.139896236658096
monash_hospital,spikes_intensity,20.0,100,0.0,0.0,0.0,0.0,221.34151844978334,4.296817371845245,4.6708134591579435,4.296817371845245,4.6708134591579435
monash_hospital,spikes_intensity,30.0,100,0.0,0.0,0.0,0.0,236.40873115539551,5.507286152839661,5.828414778709412,5.507286152839661,5.828414778709412
monash_hospital,spikes_intensity,40.0,100,0.0,0.0,0.0,0.0,252.59566970825196,6.651664516925812,6.925336718559265,6.651664516925812,6.925336718559265
monash_hospital,spikes_density,0.01,100,0.0,0.0,0.0,0.0,205.99958064079286,2.426910055875778,4.583700127601624,2.426910055875778,4.583700127601624
monash_hospital,spikes_density,0.02,100,0.0,0.0,0.0,0.0,206.24513293266295,2.442811032533646,4.63260608792305,2.442811032533646,4.63260608792305
monash_hospital,spikes_density,0.05,100,0.0,0.0,0.0,0.0,222.44401921272276,4.313428663015365,4.721576721668243,4.313428663015365,4.721576721668243
monash_hospital,spikes_density,0.08,100,0.0,0.0,0.0,0.0,230.92790042877198,4.24433191537857,4.425301582813263,4.24433191537857,4.425301582813263
monash_hospital,spikes_density,0.12,100,0.0,0.0,0.0,0.0,246.53483624458312,3.8724951267242433,3.9819192051887513,3.8724951267242433,3.9819192051887513
monash_hospital,spikes_density,0.16,100,0.0,0.0,0.0,0.0,259.52482948303225,3.5241552448272704,3.5957445454597474,3.5241552448272704,3.5957445454597474
monash_hospital,spikes_density,0.2,100,0.0,0.0,0.0,0.0,271.7892733955383,3.352123112678528,3.4212532234191895,3.352123112678528,3.4212532234191895
monash_hospital,spikes_density,0.3,100,0.0,0.0,0.0,0.0,308.6378555488586,2.7559603548049925,2.7994149899482728,2.7559603548049925,2.7994149899482728
monash_hospital,spikes_density,0.4,100,0.0,0.0,0.0,0.0,343.0464507675171,2.3837366020679474,2.422800841331482,2.3837366020679474,2.422800841331482
monash_hospital,drift,0.5,100,0.0,0.0,0.0,0.0,202.1904870891571,1.5751749205589294,1.6477008759975433,1.5751749205589294,1.6477008759975433
monash_hospital,drift,1.0,100,0.0,0.0,0.0,0.0,202.7484588098526,1.5919891774654389,1.6625515925884247,1.5919891774654389,1.6625515925884247
monash_hospital,drift,2.0,100,0.0,0.0,0.0,0.0,207.2223533964157,1.7276077675819397,1.8068539905548096,1.7276077675819397,1.8068539905548096
monash_hospital,drift,4.0,100,0.0,0.0,0.0,0.0,211.9578871488571,1.8114755284786224,1.9088085424900054,1.8114755284786224,1.9088085424900054
monash_hospital,drift,6.0,100,0.0,0.0,0.0,0.0,183.71829681396486,1.9390869784355163,2.0387875056266784,1.9390869784355163,2.0387875056266784
monash_hospital,drift,9.0,100,0.0,0.0,0.0,0.0,244.9112921142578,1.9419639229774475,2.0160483431816103,1.9419639229774475,2.0160483431816103
monash_hospital,drift,12.0,100,0.0,0.0,0.0,0.0,245.0807838344574,1.9587805700302123,2.0202796876430513,1.9587805700302123,2.0202796876430513
monash_hospital,drift,16.0,100,0.0,0.0,0.0,0.0,245.16545488357545,1.9902427184581757,2.041714733839035,1.9902427184581757,2.041714733839035
monash_hospital,drift,20.0,100,0.0,0.0,0.0,0.0,344.2360073471069,1.977923674583435,2.0202432608604433,1.977923674583435,2.0202432608604433
monash_hospital,drift,26.0,100,0.0,0.0,0.0,0.0,371.57332614898684,1.9784504556655884,2.0146088302135468,1.9784504556655884,2.0146088302135468
monash_hospital,drift,32.0,100,0.0,0.0,0.0,0.0,486.1059223175049,2.0033585274219514,2.0331921195983886,2.0033585274219514,2.0331921195983886
monash_hospital,drift_step,0.5,100,0.0,0.0,0.0,0.0,199.7185073852539,1.5836369371414185,1.6478699338436127,1.5836369371414185,1.6478699338436127
monash_hospital,drift_step,1.0,100,0.0,0.0,0.0,0.0,200.44192246437072,1.6117240285873413,1.693627141714096,1.6117240285873413,1.693627141714096
monash_hospital,drift_step,2.0,100,0.0,0.0,0.0,0.0,200.74335421562193,1.7004756045341491,1.7822213399410247,1.7004756045341491,1.7822213399410247
monash_hospital,drift_step,4.0,100,0.0,0.0,0.0,0.0,204.89030346870422,1.8129945290088654,1.8844556748867034,1.8129945290088654,1.8844556748867034
monash_hospital,drift_step,8.0,100,0.0,0.0,0.0,0.0,219.84145233154297,1.8689884150028229,1.9170170783996583,1.8689884150028229,1.9170170783996583
monash_hospital,drift_step,12.0,100,0.0,0.0,0.0,0.0,246.59577531814574,1.9888075363636017,2.034388097524643,1.9888075363636017,2.034388097524643
monash_hospital,drift_step,16.0,100,0.0,0.0,0.0,0.0,244.27759328842163,2.099267359972,2.132975437641144,2.099267359972,2.132975437641144
monash_hospital,drift_step,20.0,100,0.0,0.0,0.0,0.0,336.38147466659547,2.270798971652985,2.302426608800888,2.270798971652985,2.302426608800888
monash_hospital,gap,0.05,100,0.0,0.0,0.0,0.0,200.61396976470948,1.575961662530899,1.6426422238349914,1.575961662530899,1.6426422238349914
monash_hospital,gap,0.1,100,0.0,0.0,0.0,0.0,200.23646119117737,1.5566830730438233,1.6157019913196564,1.5566830730438233,1.6157019913196564
monash_hospital,gap,0.15,100,0.0,0.0,0.0,0.0,200.21917991638185,1.5698276245594025,1.6247157073020935,1.5698276245594025,1.6247157073020935
monash_hospital,gap,0.2,100,0.0,0.0,0.0,0.0,201.3036207485199,1.568440136909485,1.6270158898830414,1.568440136909485,1.6270158898830414
monash_hospital,gap,0.3,100,0.0,0.0,0.0,0.0,199.83759819984436,1.5522847521305083,1.5983594691753387,1.5522847521305083,1.5983594691753387
monash_hospital,gap,0.4,100,0.0,0.0,0.0,0.0,203.63232663154602,1.5197392880916596,1.5621383464336396,1.5197392880916596,1.5621383464336396
monash_hospital,gap,0.5,100,0.0,0.0,0.0,0.0,200.52250178337098,1.5158448779582978,1.5576983106136322,1.5158448779582978,1.5576983106136322
monash_hospital,gap,0.6,100,0.0,0.0,0.0,0.0,207.284482793808,1.4603037333488464,1.4893012523651123,1.4603037333488464,1.4893012523651123
monash_hospital,gap,0.7,100,0.0,0.0,0.0,0.0,206.79727201461793,1.4229016721248626,1.4464801514148713,1.4229016721248626,1.4464801514148713
monash_hospital,gap_boundary,0.05,100,0.0,0.0,0.0,0.0,200.1989719772339,1.5730659186840057,1.639869945049286,1.5730659186840057,1.639869945049286
monash_hospital,gap_boundary,0.1,100,0.0,0.0,0.0,0.0,199.66384614944457,1.57497780919075,1.6428769361972808,1.57497780919075,1.6428769361972808
monash_hospital,gap_boundary,0.15,100,0.0,0.0,0.0,0.0,198.81901594161988,1.5599314212799071,1.627403302192688,1.5599314212799071,1.627403302192688
monash_hospital,gap_boundary,0.2,100,0.0,0.0,0.0,0.0,198.32224115371704,1.5516813218593597,1.6106408441066742,1.5516813218593597,1.6106408441066742
monash_hospital,gap_boundary,0.3,100,0.0,0.0,0.0,0.0,196.29440254211426,1.5368868935108184,1.5843909299373626,1.5368868935108184,1.5843909299373626
monash_hospital,gap_boundary,0.4,100,0.0,0.0,0.0,0.0,195.74558046340942,1.523164895772934,1.5615831184387208,1.523164895772934,1.5615831184387208
monash_hospital,gap_boundary,0.5,100,0.0,0.0,0.0,0.0,194.7255570602417,1.5016139316558839,1.533654397726059,1.5016139316558839,1.533654397726059
monash_hospital,gap_boundary,0.6,100,0.0,0.0,0.0,0.0,194.90448369026183,1.4662216997146607,1.4932979702949525,1.4662216997146607,1.4932979702949525
monash_hospital,gap_boundary,0.7,100,0.0,0.0,0.0,0.0,195.3340919971466,1.4296302390098572,1.4484530067443848,1.4296302390098572,1.4484530067443848
monash_m1_monthly,clean,0.0,100,0.0,0.0,0.0,0.0,19802.22782589972,1.5062540519237517,1.557371071577072,1.5062540519237517,1.557371071577072
monash_m1_monthly,spikes_intensity,1.0,100,0.0,0.0,0.0,0.0,19808.981290995478,1.5226785850524902,1.5937313377857207,1.5226785850524902,1.5937313377857207
monash_m1_monthly,spikes_intensity,2.0,100,0.0,0.0,0.0,0.0,19497.657282512188,1.5582017385959626,1.6593763315677643,1.5582017385959626,1.6593763315677643
monash_m1_monthly,spikes_intensity,4.0,100,0.0,0.0,0.0,0.0,19451.221216999293,1.7583986294269562,1.9246866858005525,1.7583986294269562,1.9246866858005525
monash_m1_monthly,spikes_intensity,6.0,100,0.0,0.0,0.0,0.0,20207.843748219013,2.0124624609947204,2.279138594865799,2.0124624609947204,2.279138594865799
monash_m1_monthly,spikes_intensity,8.0,100,0.0,0.0,0.0,0.0,20312.05055217266,2.3147355580329894,2.6605209815502167,2.3147355580329894,2.6605209815502167
monash_m1_monthly,spikes_intensity,12.0,100,0.0,0.0,0.0,0.0,22765.470682311057,2.991558941602707,3.3379355311393737,2.991558941602707,3.3379355311393737
monash_m1_monthly,spikes_intensity,16.0,100,0.0,0.0,0.0,0.0,22939.193432154654,3.5467445278167724,3.9072774386405946,3.5467445278167724,3.9072774386405946
monash_m1_monthly,spikes_intensity,20.0,100,0.0,0.0,0.0,0.0,24655.990141720773,4.0121487724781035,4.375669099092484,4.0121487724781035,4.375669099092484
monash_m1_monthly,spikes_intensity,30.0,100,0.0,0.0,0.0,0.0,26845.853900482656,5.351462028026581,5.72249609708786,5.351462028026581,5.72249609708786
monash_m1_monthly,spikes_intensity,40.0,100,0.0,0.0,0.0,0.0,29598.458979628085,6.2903385877609255,6.64449196100235,6.2903385877609255,6.64449196100235
monash_m1_monthly,spikes_density,0.01,100,0.0,0.0,0.0,0.0,21653.243730045557,2.2163960158824922,4.278848242759705,2.2163960158824922,4.278848242759705
monash_m1_monthly,spikes_density,0.02,100,0.0,0.0,0.0,0.0,22108.629143733382,3.1901165974140167,4.40504705786705,3.1901165974140167,4.40504705786705
monash_m1_monthly,spikes_density,0.05,100,0.0,0.0,0.0,0.0,24434.018990314005,4.104524229764938,4.475229734182358,4.104524229764938,4.475229734182358
monash_m1_monthly,spikes_density,0.08,100,0.0,0.0,0.0,0.0,25773.764280402662,3.90490486741066,4.167927235364914,3.90490486741066,4.167927235364914
monash_m1_monthly,spikes_density,0.12,100,0.0,0.0,0.0,0.0,29926.45831357837,3.722356663942337,3.8168652129173277,3.722356663942337,3.8168652129173277
monash_m1_monthly,spikes_density,0.16,100,0.0,0.0,0.0,0.0,33564.35760096789,3.426907868385315,3.5122812950611113,3.426907868385315,3.5122812950611113
monash_m1_monthly,spikes_density,0.2,100,0.0,0.0,0.0,0.0,37600.57593708754,3.1975427007675172,3.255243241786957,3.1975427007675172,3.255243241786957
monash_m1_monthly,spikes_density,0.3,100,0.0,0.0,0.0,0.0,46442.78985737324,2.7280062568187713,2.768721739053726,2.7280062568187713,2.768721739053726
monash_m1_monthly,spikes_density,0.4,100,0.0,0.0,0.0,0.0,56107.72753495693,2.3758428430557252,2.4053128230571748,2.3758428430557252,2.4053128230571748
monash_m1_monthly,drift,0.5,100,0.0,0.0,0.0,0.0,18769.787077729703,1.4987883007526397,1.548325341939926,1.4987883007526397,1.548325341939926
monash_m1_monthly,drift,1.0,100,0.0,0.0,0.0,0.0,21976.68087464392,1.5027355134487153,1.5524330270290374,1.5027355134487153,1.5524330270290374
monash_m1_monthly,drift,2.0,100,0.0,0.0,0.0,0.0,16690.442470664977,1.5148853373527527,1.5641781651973725,1.5148853373527527,1.5641781651973725
monash_m1_monthly,drift,4.0,100,0.0,0.0,0.0,0.0,29049.174679130316,1.6279012012481688,1.6778115773200988,1.6279012012481688,1.6778115773200988
monash_m1_monthly,drift,6.0,100,0.0,0.0,0.0,0.0,32747.8458721447,1.7105405938625335,1.7526746666431428,1.7105405938625335,1.7526746666431428
monash_m1_monthly,drift,9.0,100,0.0,0.0,0.0,0.0,41238.72203971147,1.8987266933918,1.9548841381072999,1.8987266933918,1.9548841381072999
monash_m1_monthly,drift,12.0,100,0.0,0.0,0.0,0.0,31255.544336348772,1.861231496334076,1.90042760014534,1.861231496334076,1.90042760014534
monash_m1_monthly,drift,16.0,100,0.0,0.0,0.0,0.0,38176.10619015217,1.9900778257846832,2.0442036974430082,1.9900778257846832,2.0442036974430082
monash_m1_monthly,drift,20.0,100,0.0,0.0,0.0,0.0,47498.56732423067,1.9865341234207152,2.029207919836044,1.9865341234207152,2.029207919836044
monash_m1_monthly,drift,26.0,100,0.0,0.0,0.0,0.0,85402.55873390674,1.9851777398586272,2.0197789239883424,1.9851777398586272,2.0197789239883424
monash_m1_monthly,drift,32.0,100,0.0,0.0,0.0,0.0,99897.90343123913,1.9369460082054137,1.9635929143428803,1.9369460082054137,1.9635929143428803
monash_m1_monthly,drift_step,0.5,100,0.0,0.0,0.0,0.0,19122.4101460737,1.5166884541511536,1.5687837886810303,1.5166884541511536,1.5687837886810303
monash_m1_monthly,drift_step,1.0,100,0.0,0.0,0.0,0.0,18842.480622074603,1.5441184067726135,1.5955695557594298,1.5441184067726135,1.5955695557594298
monash_m1_monthly,drift_step,2.0,100,0.0,0.0,0.0,0.0,22488.587136585713,1.6041965317726135,1.6514611518383027,1.6041965317726135,1.6514611518383027
