dataset,model,family,severity,MASE,WQL,n_series,latency_s,MASE_clean,WQL_clean,MASE_degr,WQL_degr
monash_cif_2016,chronos-t5,spikes_intensity,6.0,1.4689251874068503,0.017324038667421,72,0.659,0.9939565580468096,0.0138880631231882,1.4778565275462194,1.2474049486782592
monash_cif_2016,chronos-2,spikes_intensity,8.0,1.06227734533663,0.0280703988951807,72,0.1,0.9366922139796068,0.0112600006081454,1.1340729958920717,2.492930495481038
monash_cif_2016,chronos-t5,spikes_intensity,8.0,1.0835718387856166,0.0130207804272569,72,0.662,0.9939565580468096,0.0138880631231882,1.0901601584227252,0.9375519330349786
monash_cif_2016,chronos-2,spikes_intensity,12.0,1.139085795163882,0.0415031377855346,72,0.108,0.9366922139796068,0.0112600006081454,1.2160726631049819,3.685891256125825
monash_cif_2016,chronos-t5,spikes_intensity,12.0,1.1029049466075822,0.0285827982915962,72,0.679,0.9939565580468096,0.0138880631231882,1.1096108151596318,2.058083840638148
monash_cif_2016,chronos-2,spikes_intensity,16.0,1.757291075050862,0.0154265027238212,72,0.099,0.9366922139796068,0.0112600006081454,1.876060299022749,1.370026810892158
monash_cif_2016,chronos-t5,spikes_intensity,16.0,1.1354094775385872,0.0126212154569431,72,0.613,0.9939565580468096,0.0138880631231882,1.1423129797239246,0.908781544625189
monash_cif_2016,chronos-2,spikes_intensity,20.0,1.1055499262990554,0.0511595693409015,72,0.105,0.9366922139796068,0.0112600006081454,1.1802702208893612,4.543478381687924
monash_cif_2016,chronos-t5,spikes_intensity,20.0,1.0904913615531329,0.0150934058947981,72,0.689,0.9939565580468096,0.0138880631231882,1.0971217531840833,1.0867898396571511
monash_cif_2016,chronos-2,spikes_intensity,30.0,1.2653685937423662,0.6862305206881465,72,0.099,0.9366922139796068,0.0112600006081454,1.3508904791322576,60.94409268430523
monash_cif_2016,chronos-t5,spikes_intensity,30.0,1.1849408570518138,0.0269054854812355,72,0.649,0.9939565580468096,0.0138880631231882,1.192145519297444,1.9373101376759128
monash_cif_2016,chronos-2,spikes_intensity,40.0,1.3021762991257206,0.0366296132193467,72,0.1,0.9366922139796068,0.0112600006081454,1.3901858899769515,3.2530738224693447
monash_cif_2016,chronos-t5,spikes_intensity,40.0,1.0745846649308075,0.0115885017674322,72,0.624,0.9939565580468096,0.0138880631231882,1.081118340868375,0.8344217379083958
monash_cif_2016,chronos-2,spikes_density,0.01,1.4130020904212122,0.0258055326203406,72,0.107,0.9366922139796068,0.0112600006081454,1.5085020130763842,2.291787853161666
monash_cif_2016,chronos-t5,spikes_density,0.01,1.042092116563881,0.0219712059371605,72,0.617,0.9939565580468096,0.0138880631231882,1.0484282317243934,1.5820208867337506
monash_cif_2016,chronos-2,spikes_density,0.02,0.9663696849232962,0.0216490371678698,72,0.099,0.9366922139796068,0.0112600006081454,1.0316832685280926,1.922649733447532
monash_cif_2016,chronos-t5,spikes_density,0.02,1.0733931053740218,0.0136930803814122,72,0.657,0.9939565580468096,0.0138880631231882,1.0799195364064103,0.9859604078663462
monash_cif_2016,chronos-2,spikes_density,0.05,1.6217816759665993,0.0166715711021554,72,0.099,0.9366922139796068,0.0112600006081454,1.7313922884832562,1.4806012612552888
monash_cif_2016,chronos-t5,spikes_density,0.05,1.0856565254056514,0.0119664157691515,72,0.615,0.9939565580468096,0.0138880631231882,1.0922575203276874,0.8616331638910669
monash_cif_2016,chronos-2,spikes_density,0.08,1.3399930416525294,0.0373742018974147,72,0.097,0.9366922139796068,0.0112600006081454,1.4305585352946075,3.319200699720965
monash_cif_2016,chronos-t5,spikes_density,0.08,1.107379820283957,0.0117722967169756,72,0.609,0.9939565580468096,0.0138880631231882,1.1141128969057075,0.8476557611060961
monash_cif_2016,chronos-2,spikes_density,0.12,1.6902198158300274,0.0406038849185988,72,0.1,0.9366922139796068,0.0112600006081454,1.8044559254410821,3.6060286612441437
