dataset,family,severity,model,MASE,WQL,MASE_degr,WQL_degr,n,K
monash_m3_monthly,drift_step,12.0,C2-CL,5.417466666907054,0.27941273088667873,6.448653756403564,3.062241859601876,100,10
monash_m3_monthly,gap,0.4,C2-uni,0.8906879491838585,0.08780066884540011,1.1499192875553765,1.008726028644067,100,10
monash_m3_monthly,gap,0.4,T5,1.0099862122113021,0.10025296769192531,1.2366669095686806,1.101413120344945,100,10
monash_m3_monthly,gap,0.4,C2-CL,0.8393280235017941,0.08785915333282451,0.9990898226790115,0.962898062057422,100,10
monash_m3_monthly,gap_boundary,0.4,C2-uni,1.4059581254979379,0.14023453400171593,1.81515688798384,1.6111292365139347,100,10
monash_m3_monthly,gap_boundary,0.4,T5,2.4349352482563873,0.2201775457816769,2.9814306493038463,2.418945227382241,100,10
monash_m3_monthly,gap_boundary,0.4,C2-CL,1.7041501873521516,0.16649225535434836,2.0285264650125505,1.8246826192482457,100,10
monash_m3_quarterly,spikes_intensity,20.0,C2-uni,1.7489068911840462,0.18063120942121402,1.7184472791897174,2.1894271438998016,100,10
monash_m3_quarterly,spikes_intensity,20.0,T5,2.990256000992379,0.12477315995938243,2.363121521057947,1.133448864573004,100,10
monash_m3_quarterly,spikes_intensity,20.0,C2-CL,1.4300844522201164,0.14213827638444013,1.4551491297726247,1.8772961450305428,100,10
monash_m3_quarterly,spikes_density,0.2,C2-uni,1.5621673460073506,0.2176545423592754,1.5349600592904578,2.6381861947413845,100,10
monash_m3_quarterly,spikes_density,0.2,T5,1.1821386213356844,0.09671226398031617,0.9342133971221973,0.8785415536038217,100,10
monash_m3_quarterly,spikes_density,0.2,C2-CL,1.876634401824731,0.23162413921386366,1.90952563149488,3.059183737856304,100,10
monash_m3_quarterly,drift,12.0,C2-uni,27.14737158134138,2.6097883611201826,26.674562874827735,31.633190609635804,100,10
monash_m3_quarterly,drift,12.0,T5,25.483696368228003,2.532171619895575,20.13910223869803,23.002439374052294,100,10
monash_m3_quarterly,drift,12.0,C2-CL,26.784629121413207,2.5480735419052873,27.254075587493947,33.65376842290713,100,10
monash_m3_quarterly,drift_step,12.0,C2-uni,2.9531426474376756,0.16678875201357884,2.901709618236243,2.0216430046933795,100,10
monash_m3_quarterly,drift_step,12.0,T5,2.779879715216011,0.16002184344405793,2.196866615700886,1.4536505833272975,100,10
monash_m3_quarterly,drift_step,12.0,C2-CL,2.922341105399368,0.16126285281779612,2.973560134731212,2.1298846421400475,100,10
monash_m3_quarterly,gap,0.4,C2-uni,1.0344980269574022,0.08327807886594597,1.01648082508756,1.0094118671140162,100,10
monash_m3_quarterly,gap,0.4,T5,1.2313282974348627,0.10200098521698521,0.9730867183914335,0.9265846991224337,100,10
monash_m3_quarterly,gap,0.4,C2-CL,0.9954131922667706,0.07649793560832256,1.0128595120676374,1.0103490999980884,100,10
monash_m3_quarterly,gap_boundary,0.4,C2-uni,1.9334839379734396,0.1708062919344367,1.8998096635767816,2.070339522768036,100,10
monash_m3_quarterly,gap_boundary,0.4,T5,2.2991109469678417,0.16670832191204932,1.816927566160403,1.5143910617282919,100,10
monash_m3_quarterly,gap_boundary,0.4,C2-CL,1.997579667116509,0.17248540815457578,2.0325906695534584,2.278106925447788,100,10
monash_m3_yearly,spikes_intensity,20.0,C2-uni,2.2108419735471387,0.1873361904639369,0.9722694964200506,1.3369971721439855,100,10
monash_m3_yearly,spikes_intensity,20.0,T5,4.098141212556528,0.2075058060981371,1.3340452957807154,1.146472272269584,100,10
monash_m3_yearly,spikes_intensity,20.0,C2-CL,8.683835415372904,0.2620610800259392,4.5406838251675214,2.0535875622953337,100,10
monash_m3_yearly,spikes_density,0.2,C2-uni,7.689712346760058,0.48933259565251563,3.3817309606276282,3.492311309443614,100,10
monash_m3_yearly,spikes_density,0.2,T5,3.3792361177995867,0.20991213949510995,1.1000240871325622,1.1597672955238294,100,10
monash_m3_yearly,spikes_density,0.2,C2-CL,11.540036960145704,0.6059656065855027,6.034160789598383,4.748524400264102,100,10
monash_m3_yearly,drift,12.0,C2-uni,51.530204915786626,2.7681491179815847,22.66161353156779,19.75596671229795,100,10
monash_m3_yearly,drift,12.0,T5,47.20982892261906,2.547411715132713,15.36795510995672,14.07448279337847,100,10
monash_m3_yearly,drift,12.0,C2-CL,51.1227084197533,2.7436432506750728,26.731512530671445,21.499994025836173,100,10
monash_m3_yearly,drift_step,12.0,C2-uni,9.167239827603998,0.43109319129441437,4.03150824771345,3.0766632772011673,100,10
monash_m3_yearly,drift_step,12.0,T5,6.895259778317455,0.3722907843243459,2.2445758682659105,2.056911415999122,100,10
monash_m3_yearly,drift_step,12.0,C2-CL,9.054154571520295,0.38605665957563756,4.734319715535894,3.0252533278399847,100,10
monash_m3_yearly,gap,0.4,C2-uni,3.215146868438578,0.2418390899996565,1.413936076886514,1.7259781926955522,100,10
monash_m3_yearly,gap,0.4,T5,2.9089862993598463,0.19190661701344236,0.946946258528427,1.0602865500877436,100,10
monash_m3_yearly,gap,0.4,C2-CL,3.392949835434946,0.2456657104109316,1.774136853180177,1.9251086324318005,100,10
monash_m3_yearly,gap_boundary,0.4,C2-uni,8.770241502822268,0.44710654950328305,3.856918943758883,3.190948800936676,100,10
monash_m3_yearly,gap_boundary,0.4,T5,9.222114786491009,0.4580035082023396,3.0020241397180523,2.5304753280389845,100,10
monash_m3_yearly,gap_boundary,0.4,C2-CL,8.96568411762979,0.46084888506660515,4.688059469945024,3.611347165236351,100,10
m4_quarterly,spikes_intensity,20.0,C2-uni,1.2362180752069536,0.057129595087262244,0.8832138400279373,1.0061382770169771,100,10
m4_quarterly,spikes_intensity,20.0,T5,1.5858135638021298,0.06251820818370646,1.1335849061824377,1.080019342023174,100,10
m4_quarterly,spikes_intensity,20.0,C2-CL,1.1976382749544843,0.05798382889342965,0.8653195581001808,1.041548843522308,100,10
m4_quarterly,spikes_density,0.2,C2-uni,3.3646336319189487,0.23414510371474037,2.403856609066967,4.123648187312924,100,10
m4_quarterly,spikes_density,0.2,T5,4.973602828997001,0.17774274916253288,3.555273598984524,3.0705551642783493,100,10
m4_quarterly,spikes_density,0.2,C2-CL,3.493385669885419,0.22232852451418145,2.524046707052377,3.9936310176302676,100,10
m4_quarterly,drift,12.0,C2-uni,35.717710060101176,2.039996511978272,25.51845543425282,35.927413323118344,100,10
m4_quarterly,drift,12.0,T5,34.49378127103446,1.9686617376370903,24.657141733769425,34.00917614755214,100,10
m4_quarterly,drift,12.0,C2-CL,35.32844578369527,2.0188128957303997,25.525566219128397,36.263425112896996,100,10
m4_quarterly,drift_step,12.0,C2-uni,4.439684545439404,0.24296017441056683,3.17192485252554,4.2788948686194255,100,10
m4_quarterly,drift_step,12.0,T5,1.9324680112651849,0.13998139680765856,1.381383423154994,2.4182173556774065,100,10
m4_quarterly,drift_step,12.0,C2-CL,4.430439760931438,0.289129461093794,3.2010885559451263,5.193559335033716,100,10
m4_quarterly,gap,0.4,C2-uni,1.8881518090939593,0.09449771581531181,1.3489867550969072,1.6642472054498518,100,10
m4_quarterly,gap,0.4,T5,1.8182889262124864,0.09305628655329273,1.2997649464488572,1.6075730942109792,100,10
m4_quarterly,gap,0.4,C2-CL,1.6609081977136466,0.07233509349548724,1.2000420976401753,1.2993369774661405,100,10
m4_quarterly,gap_boundary,0.4,C2-uni,6.67507671144921,0.33049448163449496,4.768996872831804,5.820505953305626,100,10
m4_quarterly,gap_boundary,0.4,T5,7.177989652302919,0.41143528643906446,5.131032368695007,7.107658396723587,100,10
m4_quarterly,gap_boundary,0.4,C2-CL,5.863551523103764,0.3100722358630592,4.236542801759255,5.5697490978927195,100,10
m4_yearly,spikes_intensity,20.0,C2-uni,3.960889071594109,0.14649973671631067,1.4576519132839831,1.2592886109420498,100,10
m4_yearly,spikes_intensity,20.0,T5,4.121268695551822,0.16035958930258676,1.1479989344488226,1.050906391901958,100,10
m4_yearly,spikes_intensity,20.0,C2-CL,2.8373527959446676,0.13321382456024441,1.0426618838746513,1.201826889617053,100,10
m4_yearly,spikes_density,0.2,C2-uni,12.261057785754282,0.40590487687860083,4.5122077435754235,3.4890942471035,100,10
m4_yearly,spikes_density,0.2,T5,17.373138155650967,0.2121180094002454,4.839370000855774,1.3901019133667836,100,10
m4_yearly,spikes_density,0.2,C2-CL,11.901844832570676,0.4017091633862843,4.37365419360206,3.6241349271139107,100,10
m4_yearly,drift,12.0,C2-uni,64.67910912579505,1.6203007434288104,23.80264265486604,13.92784941622127,100,10
m4_yearly,drift,12.0,T5,60.148990205722015,1.5237181126148769,16.754786393536975,9.985589954226274,100,10
m4_yearly,drift,12.0,C2-CL,64.03008819386335,1.6193002981988827,23.52958450436404,14.608984068768478,100,10
m4_yearly,drift_step,12.0,C2-uni,6.584493664899805,0.23566980400354767,2.423168035045393,2.0257804333075695,100,10
m4_yearly,drift_step,12.0,T5,6.18211820905062,0.18167068085628324,1.722058337105464,1.1905672779742458,100,10
m4_yearly,drift_step,12.0,C2-CL,4.0075495652748545,0.16890276458986958,1.4726822781512174,1.5238049420536197,100,10
m4_yearly,gap,0.4,C2-uni,4.479770319745991,0.15918122419071054,1.6486060729346521,1.3682966754223325,100,10
m4_yearly,gap,0.4,T5,4.746894054812022,0.17911965497731688,1.3222698444164398,1.1738492917672942,100,10
m4_yearly,gap,0.4,C2-CL,4.318306447247604,0.15130159256967537,1.586878283825176,1.365010898774138,100,10
m4_yearly,gap_boundary,0.4,C2-uni,13.182745379609914,0.39094278947512656,4.851399187806671,3.3604825056394154,100,10
m4_yearly,gap_boundary,0.4,T5,16.40816491495015,0.5003426135826579,4.570572129634266,3.278963565831885,100,10
m4_yearly,gap_boundary,0.4,C2-CL,11.982334229540601,0.3724562657699108,4.403232195462296,3.360221485167253,100,10
m5,spikes_intensity,20.0,C2-uni,0.8497994023011864,0.6406649677257573,1.0684821339172954,1.0705411618929153,100,10
m5,spikes_intensity,20.0,T5,0.8590474820086681,0.653099906260418,1.0179735925758397,1.0650460169004734,100,10
m5,spikes_intensity,20.0,C2-CL,0.8553581054607509,0.6558649118389002,1.0817322339979012,1.1010152567592353,100,10
m5,spikes_density,0.2,C2-uni,0.9589057315575135,0.8900071333304016,1.2056652893678634,1.4871880290110715,100,10
m5,spikes_density,0.2,T5,0.820845649657901,0.6621139572034566,0.9727043177853947,1.079745726640124,100,10
m5,spikes_density,0.2,C2-CL,0.9163734434377292,0.8501226579246415,1.1588955383924047,1.4271201273253225,100,10
m5,drift,12.0,C2-uni,15.779813199249734,10.573249380996595,19.8405040463596,17.667734693682966,100,10
m5,drift,12.0,T5,15.949110083739694,10.776205882255745,18.899738641185174,17.573352931426566,100,10
m5,drift,12.0,C2-CL,15.69248488874309,10.575998142989786,19.8455671692437,17.754167208367576,100,10
m5,drift_step,12.0,C2-uni,0.8298860114871719,0.6084004606118847,1.0434443399945523,1.0166276740738454,100,10
m5,drift_step,12.0,T5,0.8068464881107955,0.6158015522452118,0.9561152734407973,1.004221535071503,100,10
m5,drift_step,12.0,C2-CL,0.8499997787421992,0.6166883872116877,1.0749558035242257,1.0352487390773748,100,10
m5,gap,0.4,C2-uni,0.8020632561058649,0.6143472639040769,1.0084618288739555,1.0265646895603815,100,10
m5,gap,0.4,T5,0.8577158056708252,0.6638161449997242,1.0163955525091692,1.082521578106421,100,10
m5,gap,0.4,C2-CL,0.7928434005475054,0.6132498938614501,1.002672748886577,1.029476462545212,100,10
m5,gap_boundary,0.4,C2-uni,0.8289300015425864,0.6091066489755388,1.0422423156781422,1.0178077038076783,100,10
m5,gap_boundary,0.4,T5,1.4919695175887426,1.0092255818465317,1.767987918761084,1.6457997862138956,100,10
m5,gap_boundary,0.4,C2-CL,0.8463951102959305,0.6406506890521556,1.0703971443774773,1.0754747969700793,100,10
nn5,spikes_intensity,20.0,C2-uni,0.5807916213618035,0.1531207919358556,1.0583872415337734,1.0458813309159674,100,10
nn5,spikes_intensity,20.0,T5,0.5720278971087964,0.15536479403711778,1.0060688827018014,0.9979842905303534,100,10
nn5,spikes_intensity,20.0,C2-CL,0.5658189470658669,0.1551534489835878,1.071861806110658,1.0909957679661433,100,10
nn5,spikes_density,0.2,C2-uni,0.9945552951966935,0.3678814154959571,1.8123963857603667,2.512789410201999,100,10
nn5,spikes_density,0.2,T5,0.6851768669842558,0.1760838002739863,1.2050725646495235,1.131072631862401,100,10
nn5,spikes_density,0.2,C2-CL,1.0157930632511498,0.3993160799697432,1.9242724073789446,2.807879271661588,100,10
nn5,drift,12.0,C2-uni,13.166111427832762,4.2632929335939975,23.99284673418095,29.12013731838471,100,10
nn5,drift,12.0,T5,13.57460633363141,4.3770442791069994,23.87469054607291,28.11590268295236,100,10
nn5,drift,12.0,C2-CL,13.121067252130803,4.2332540819749305,24.85595598362164,29.767061695474094,100,10
nn5,drift_step,12.0,C2-uni,0.587242398892735,0.15557035985774675,1.0701426119378816,1.0626129408164036,100,10
nn5,drift_step,12.0,T5,0.5942939164088791,0.1591142709350386,1.0452298209579127,1.0220690200536808,100,10
nn5,drift_step,12.0,C2-CL,0.5526397496749048,0.17376852789782588,1.0468957310228242,1.2218918095870925,100,10
nn5,gap,0.4,C2-uni,0.590173818152835,0.1563490322475195,1.075484591109691,1.067931610508918,100,10
nn5,gap,0.4,T5,0.6474898201352898,0.1760444292576779,1.1387894947025723,1.1308197325101281,100,10
nn5,gap,0.4,C2-CL,0.5495679551224322,0.1463835599960453,1.0410766624425156,1.0293283552620025,100,10
nn5,gap_boundary,0.4,C2-uni,0.7056850599473332,0.18658246285740543,1.2859828491292584,1.274439036735327,100,10
nn5,gap_boundary,0.4,T5,1.1826771174928048,0.3217004535581375,2.0800640182181,2.0664398321205835,100,10
nn5,gap_boundary,0.4,C2-CL,0.6427144035398442,0.17163446385547768,1.2175290788050561,1.2068856666104264,100,10
monash_nn5_weekly,spikes_intensity,20.0,C2-uni,0.9776231404185648,0.08309137257155252,0.9738468846676143,0.9892007149482547,100,10
monash_nn5_weekly,spikes_intensity,20.0,T5,1.0157168887438786,0.08819562365026411,0.8961809319898429,0.9161234409211597,100,10
monash_nn5_weekly,spikes_intensity,20.0,C2-CL,0.9856279066575666,0.08563002868271406,0.9416912675618824,0.9714357128293835,100,10
monash_nn5_weekly,spikes_density,0.2,C2-uni,1.3405289761599022,0.1629178019834251,1.335350927435143,1.9395323631346184,100,10
monash_nn5_weekly,spikes_density,0.2,T5,1.1695423850041569,0.10001091727584104,1.0319032756173276,1.0388536513755984,100,10
monash_nn5_weekly,spikes_density,0.2,C2-CL,1.492119209597117,0.17312942128166917,1.425604551522827,1.9640785523694195,100,10
monash_nn5_weekly,drift,12.0,C2-uni,15.348339914764853,1.6207899827986092,15.289054025883521,19.295464259959292,100,10
monash_nn5_weekly,drift,12.0,T5,14.810292974082495,1.5514213081479493,13.06732447559282,16.11523756297686,100,10
monash_nn5_weekly,drift,12.0,C2-CL,15.172271193670744,1.5902367795957533,14.495932182573974,18.040549831859995,100,10
monash_nn5_weekly,drift_step,12.0,C2-uni,1.0774995357791055,0.0903384129218503,1.0733374884109446,1.0754765492967624,100,10
monash_nn5_weekly,drift_step,12.0,T5,1.181977934403335,0.09840552706752317,1.0428753312893992,1.022177817124486,100,10
monash_nn5_weekly,drift_step,12.0,C2-CL,1.1960486256592788,0.0997478977055518,1.142731997293217,1.1315968428536314,100,10
monash_nn5_weekly,gap,0.4,C2-uni,1.0898705632865275,0.08952704627404345,1.0856607304662445,1.0658172496215217,100,10
monash_nn5_weekly,gap,0.4,T5,1.1331810897586976,0.09443795942062534,0.999821206467397,0.9809650950604403,100,10
monash_nn5_weekly,gap,0.4,C2-CL,1.0629608951540193,0.08740411944580068,1.0155769595858948,0.991562006742572,100,10
monash_nn5_weekly,gap_boundary,0.4,C2-uni,1.334035582518625,0.11671259336764726,1.3288826157646858,1.3894605087107232,100,10
monash_nn5_weekly,gap_boundary,0.4,T5,1.6254936547343255,0.15836989774860089,1.4341953300047097,1.6450518705907013,100,10
monash_nn5_weekly,gap_boundary,0.4,C2-CL,1.348127648750126,0.12118508152988688,1.2880317468809164,1.3747924398866538,100,10
monash_tourism_monthly,spikes_intensity,20.0,C2-uni,2.355196933821147,0.1610975715270087,1.2622537107913157,1.2650354809164996,100,10
monash_tourism_monthly,spikes_intensity,20.0,T5,1.9832078679046719,0.0992113346692845,0.8796345781215377,0.6709794650946106,100,10
monash_tourism_monthly,spikes_intensity,20.0,C2-CL,2.169932371438315,0.1504805530126951,1.3465770587659052,1.4673403560295424,100,10
monash_tourism_monthly,spikes_density,0.2,C2-uni,4.774210070056493,0.4425160968232302,2.5587093335965205,3.4749037993053458,100,10
monash_tourism_monthly,spikes_density,0.2,T5,3.992326203529785,0.3359564948805819,1.7707615185471248,2.272118503207904,100,10
monash_tourism_monthly,spikes_density,0.2,C2-CL,4.865787463617398,0.4302950565234177,3.0195216484995364,4.195819916900208,100,10
monash_tourism_monthly,drift,12.0,C2-uni,40.67941849760995,3.7788958000895625,21.801891049566212,29.674173362682744,100,10
monash_tourism_monthly,drift,12.0,T5,40.824787377341,3.80728027886049,18.107478899581988,25.74914341683551,100,10
monash_tourism_monthly,drift,12.0,C2-CL,40.406679040924885,3.748824025632304,25.074839996677436,36.554894771016286,100,10
monash_tourism_monthly,drift_step,12.0,C2-uni,2.0155073517605784,0.12312004122445476,1.0801991108910658,0.9668129636251221,100,10
monash_tourism_monthly,drift_step,12.0,T5,2.0032628315187444,0.0992731842024374,0.8885297825745867,0.6713977617218017,100,10
monash_tourism_monthly,drift_step,12.0,C2-CL,5.661591129440798,0.1772199887359198,3.5133669746417953,1.7280773904743552,100,10
monash_tourism_monthly,gap,0.4,C2-uni,1.833597708527074,0.11391782674973666,0.982705725559726,0.8945516147843042,100,10
monash_tourism_monthly,gap,0.4,T5,2.351024499308075,0.15253173062412995,1.042776441678409,1.0315924018691771,100,10
monash_tourism_monthly,gap,0.4,C2-CL,1.5753264122594293,0.09813179934446564,0.9775873362405619,0.9568860992674585,100,10
monash_tourism_monthly,gap_boundary,0.4,C2-uni,4.5204363716419875,0.2909826069240313,2.422700837693277,2.2849712667876223,100,10
monash_tourism_monthly,gap_boundary,0.4,T5,8.68400692454746,0.7355717284625718,3.851715642672104,4.974769531604105,100,10
monash_tourism_monthly,gap_boundary,0.4,C2-CL,4.345810620081415,0.27071560606436806,2.696843901574663,2.639755940767517,100,10
monash_tourism_quarterly,spikes_intensity,20.0,C2-uni,2.060295930063368,0.15016579801890612,1.3807610408327329,1.8985317689197394,100,10
monash_tourism_quarterly,spikes_intensity,20.0,T5,1.6676827895540716,0.09151822573177798,1.0686756815743752,1.1445863582351166,100,10
monash_tourism_quarterly,spikes_intensity,20.0,C2-CL,2.104006288863174,0.16365915859612096,1.5404799319272706,2.186346042513259,100,10
monash_tourism_quarterly,spikes_density,0.2,C2-uni,4.4591947853158524,0.4760636197970809,2.988445661230442,6.018826644519238,100,10
monash_tourism_quarterly,spikes_density,0.2,T5,3.1906854163068914,0.3587941773702893,2.044638184982978,4.487312964696454,100,10
monash_tourism_quarterly,spikes_density,0.2,C2-CL,4.532330361178484,0.5027960222795738,3.318414019585746,6.716923775803952,100,10
monash_tourism_quarterly,drift,12.0,C2-uni,43.26297237270147,3.8498105209020483,28.993809040340995,48.67278484634548,100,10
monash_tourism_quarterly,drift,12.0,T5,43.12670104614516,3.761605667894177,27.636224900340476,47.04508307613062,100,10
monash_tourism_quarterly,drift,12.0,C2-CL,43.07864188902766,3.8041183640166825,31.54067726697949,50.819759809134325,100,10
monash_tourism_quarterly,drift_step,12.0,C2-uni,2.1795022526366976,0.14411810867641003,1.4606502662728522,1.8220714131212734,100,10
monash_tourism_quarterly,drift_step,12.0,T5,1.858878869545407,0.08997323244321474,1.1911969442383168,1.1252636689290862,100,10
monash_tourism_quarterly,drift_step,12.0,C2-CL,3.487612030550326,0.1404124190498993,2.553507739900241,1.875789533215509,100,10
monash_tourism_quarterly,gap,0.4,C2-uni,1.6472536688935762,0.1192372334885786,1.1039499992154413,1.5075048966054578,100,10
monash_tourism_quarterly,gap,0.4,T5,2.022520301288412,0.1320053998156431,1.2960607826715984,1.6509452476185162,100,10
monash_tourism_quarterly,gap,0.4,C2-CL,1.676431229713629,0.12362333284519732,1.227424404717616,1.6515017359670259,100,10
monash_tourism_quarterly,gap_boundary,0.4,C2-uni,5.540734880770587,0.38329551129727457,3.7132679579266656,4.845968354196022,100,10
monash_tourism_quarterly,gap_boundary,0.4,T5,8.494811420260177,0.6975911414822406,5.443600210577089,8.724527795221316,100,10
monash_tourism_quarterly,gap_boundary,0.4,C2-CL,6.17752941732401,0.4435354305661295,4.522971317457341,5.925253078721719,100,10
monash_tourism_yearly,spikes_intensity,20.0,C2-uni,2.3716235510441273,0.13646452709433105,0.8692213508222271,0.7732897010487575,100,10
monash_tourism_yearly,spikes_intensity,20.0,T5,2.95743260135448,0.16255579387763944,0.9790123933194377,0.9814444838980487,100,10
monash_tourism_yearly,spikes_intensity,20.0,C2-CL,2.458058348050128,0.16030518322934556,0.9685523737986848,1.0876708043101548,100,10
monash_tourism_yearly,spikes_density,0.2,C2-uni,4.962607987187829,0.37810666523877245,1.818840437946181,2.1425787078346104,100,10
monash_tourism_yearly,spikes_density,0.2,T5,3.068744842008838,0.18960256556553395,1.0158605916786707,1.1447416771086156,100,10
monash_tourism_yearly,spikes_density,0.2,C2-CL,6.021502881490804,0.4497481214448753,2.3726617044424207,3.0515413858394784,100,10
monash_tourism_yearly,drift,12.0,C2-uni,42.001635456296164,2.510227405449307,15.393976962318169,14.224451154126562,100,10
monash_tourism_yearly,drift,12.0,T5,38.27679451498536,2.5265372334390035,12.670941745062798,15.254184252505063,100,10
monash_tourism_yearly,drift,12.0,C2-CL,40.701341095942965,2.4800179124915527,16.037609752647576,16.826923641789534,100,10
monash_tourism_yearly,drift_step,12.0,C2-uni,3.2155585229591432,0.15792938352668548,1.178531104459616,0.8949224269083951,100,10
monash_tourism_yearly,drift_step,12.0,T5,2.8743371325362452,0.1343408062775448,0.9515049215466297,0.8110940873799837,100,10
monash_tourism_yearly,drift_step,12.0,C2-CL,2.8568362500286497,0.1786132094375815,1.125683421516141,1.2118907776765435,100,10
monash_tourism_yearly,gap,0.4,C2-uni,3.1052731601459067,0.20010433615432216,1.1381105275943557,1.133910955309088,100,10
monash_tourism_yearly,gap,0.4,T5,3.1223081040710854,0.1602460356183718,1.0335918824480834,0.9674991212098227,100,10
monash_tourism_yearly,gap,0.4,C2-CL,2.8349749789905134,0.1711677473630767,1.1170693924899222,1.1613733111798337,100,10
monash_tourism_yearly,gap_boundary,0.4,C2-uni,7.279887955502216,0.6344958951652806,2.6681443771842352,3.595433564576548,100,10
monash_tourism_yearly,gap_boundary,0.4,T5,7.822222403992711,0.7823337314152082,2.58942593427235,4.723406695935996,100,10
monash_tourism_yearly,gap_boundary,0.4,C2-CL,6.890422552452483,0.6277526246702565,2.71504341015657,4.2593020913494515,100,10
monash_traffic,spikes_intensity,20.0,C2-uni,0.7963822778349353,0.2029025787586701,1.2284929115024714,1.166633294800445,100,10
monash_traffic,spikes_intensity,20.0,T5,0.7340690662815434,0.195632736477639,1.0029938682676318,0.9427587918371358,100,10
monash_traffic,spikes_intensity,20.0,C2-CL,0.9410330110141591,0.2245326923301344,1.4215093110441714,1.3012079108917347,100,10
monash_traffic,spikes_density,0.2,C2-uni,1.957466270342399,0.4637296877786316,3.0195717616398823,2.666316499572085,100,10
monash_traffic,spikes_density,0.2,T5,0.7914505036431108,0.2655094354948246,1.0813968857351481,1.2794962598556279,100,10
monash_traffic,spikes_density,0.2,C2-CL,1.9458666998703984,0.49044489896330457,2.9393948985227962,2.842217655544056,100,10
monash_traffic,drift,12.0,C2-uni,33.79743769435628,8.22191846548423,52.135656191823095,47.27374037161475,100,10
monash_traffic,drift,12.0,T5,33.333792002179585,8.098501696228613,45.545563108460556,39.02687153640139,100,10
monash_traffic,drift,12.0,C2-CL,33.75521361435561,8.203249469457667,50.99008205607944,47.53932709710876,100,10
monash_traffic,drift_step,12.0,C2-uni,0.7060108757831197,0.18290397366014932,1.0890867118504415,1.0516468875293479,100,10
monash_traffic,drift_step,12.0,T5,0.7318779202004748,0.2075109117745943,1.0,1.0,100,10
monash_traffic,drift_step,12.0,C2-CL,0.7137429035132381,0.18263772042989895,1.0781685351742711,1.058418906326554,100,10
monash_traffic,gap,0.4,C2-uni,0.6702918323593204,0.17607808662748262,1.03398680207962,1.0123999389317795,100,10
monash_traffic,gap,0.4,T5,0.7290746797171394,0.20740007719704395,0.9961697977135755,0.9994658855449937,100,10
monash_traffic,gap,0.4,C2-CL,0.6949024300796094,0.17810733328537603,1.049708419432401,1.032164486399197,100,10
monash_traffic,gap_boundary,0.4,C2-uni,2.243620012873811,0.44653979222319534,3.4609902287301373,2.56747938960629,100,10
monash_traffic,gap_boundary,0.4,T5,62.43003308000547,10.059895549873207,85.3011565957677,48.47887498465923,100,10
monash_traffic,gap_boundary,0.4,C2-CL,2.2060359508094254,0.46574054716809815,3.3324023789496966,2.6990514303686552,100,10
monash_weather,spikes_intensity,20.0,C2-uni,0.7682153758965973,0.15039087636222254,0.98781043163588,1.0271367625783863,100,10
monash_weather,spikes_intensity,20.0,T5,0.7953202557019137,0.15809773483514358,0.9178074926513121,0.9236061322607197,100,10
monash_weather,spikes_intensity,20.0,C2-CL,0.7710035504445341,0.14820921079798277,0.9830313901422554,1.0077343770847236,100,10
monash_weather,spikes_density,0.2,C2-uni,1.5534507895014316,0.4399785399533638,1.9975060940579967,3.0049571095203946,100,10
monash_weather,spikes_density,0.2,T5,0.8536723870874254,0.1701000578593201,0.9851464331772646,0.9937236400040328,100,10
monash_weather,spikes_density,0.2,C2-CL,1.1069035846621624,0.3742934713991273,1.4113047455572911,2.544972719417599,100,10
monash_weather,drift,12.0,C2-uni,28.395671820490037,7.364132281094596,36.51260013489311,50.29541135317517,100,10
monash_weather,drift,12.0,T5,28.141482709628786,7.334568897472955,32.47555120096824,42.84851277760949,100,10
monash_weather,drift,12.0,C2-CL,28.34101287031846,7.3604017109566895,36.134859902896075,50.04634862670242,100,10
monash_weather,drift_step,12.0,C2-uni,0.7992132708572873,0.15050043003176986,1.0276691027347054,1.0278849901583387,100,10
monash_weather,drift_step,12.0,T5,0.8665436511140653,0.17117441007907366,1.0,1.0,100,10
monash_weather,drift_step,12.0,C2-CL,0.8089074676559338,0.1552763189214246,1.0313589761912119,1.0557865039682168,100,10
monash_weather,gap,0.4,C2-uni,0.7881702164610386,0.14880404399302563,1.0134693813128248,1.016299044879835,100,10
monash_weather,gap,0.4,T5,0.8708637684615632,0.17225491325497522,1.00498545842664,1.006312293849311,100,10
monash_weather,gap,0.4,C2-CL,0.7763100205262621,0.1477809444424343,0.9897971523208884,1.004822420893126,100,10
monash_weather,gap_boundary,0.4,C2-uni,1.442599264518554,0.3235143264035766,1.8549675610157073,2.2095320268601584,100,10
monash_weather,gap_boundary,0.4,T5,4.027643917952587,0.9179045021669872,4.64794117731343,5.362393255761554,100,10
monash_weather,gap_boundary,0.4,C2-CL,0.7858945193440245,0.2064048300754252,1.0020174114769058,1.4034299335609706,100,10
