decode_seed,dataset,model,family,severity,MASE,WQL,n_series,ctx_digest
4,m4_quarterly,chronos-t5,spikes_intensity,8.0,1.313249479087219,0.0944814405189753,100,c779628cc7496ee7
4,m4_quarterly,chronos-t5,spikes_intensity,12.0,1.3410453665747424,0.0939681526831983,100,ebaa3d59770ef535
4,m4_quarterly,chronos-t5,spikes_intensity,16.0,1.2443709362167976,0.082653969915377,100,aa2a857446c20077
4,m4_quarterly,chronos-t5,spikes_intensity,20.0,1.2220190072952806,0.0802148411826767,100,09323c23fc1cbaa8
4,m4_quarterly,chronos-t5,spikes_intensity,30.0,1.2248549427828512,0.0797856516511708,100,ac4e612dcd8e3068
4,m4_quarterly,chronos-t5,spikes_intensity,40.0,1.2151175373906178,0.0775227967387722,100,a2856790d0642af9
4,m4_yearly,chronos-t5,clean,0.0,3.651698792210424,0.1436745340244203,100,2ab6975b9e0df166
4,m4_yearly,chronos-t5,spikes_intensity,1.0,3.873893953203229,0.152744266810983,100,5ef3ac7b0be9a93c
4,m4_yearly,chronos-t5,spikes_intensity,2.0,4.005559988710663,0.148682180267552,100,ec76b17f9b2b1e01
4,m4_yearly,chronos-t5,spikes_intensity,4.0,4.334126761390857,0.1633433385232104,100,475747034e419c49
4,m4_yearly,chronos-t5,spikes_intensity,6.0,5.266095376428686,0.1589188570719985,100,c6848105cc95cfe6
4,m4_yearly,chronos-t5,spikes_intensity,8.0,6.860872587148409,0.2354970240389,100,7492372daa9025d6
4,m4_yearly,chronos-t5,spikes_intensity,12.0,5.681382517102605,0.2491416031534859,100,d6aeab8173e39d16
4,m4_yearly,chronos-t5,spikes_intensity,16.0,7.0944396165621,0.1947504811223893,100,8f71a682b675a88c
4,m4_yearly,chronos-t5,spikes_intensity,20.0,4.05429079872741,0.1755130888714207,100,8fac836905de283d
4,m4_yearly,chronos-t5,spikes_intensity,30.0,10.418113978321308,0.1967566752302681,100,b3b7fbb20389e4d3
4,m4_yearly,chronos-t5,spikes_intensity,40.0,3.752610824518389,0.1800408673970794,100,2d11cd7751ba229d
4,m5,chronos-t5,clean,0.0,0.9296801621699118,0.5703092255121969,100,dc3b120d18c4ec13
4,m5,chronos-t5,spikes_intensity,1.0,0.9389290975670802,0.5905741723283087,100,6c4f1cabc63fa325
4,m5,chronos-t5,spikes_intensity,2.0,0.9324143987023422,0.5725958779484986,100,e2b895b574fa4447
4,m5,chronos-t5,spikes_intensity,4.0,0.9162762781569582,0.5787496739782946,100,69bcd813d4681f45
4,m5,chronos-t5,spikes_intensity,6.0,0.9300432520079108,0.6114886055220655,100,2b90fe15a5e358dd
4,m5,chronos-t5,spikes_intensity,8.0,0.916499282889398,0.5744081391783946,100,97daf664fd5fd941
4,m5,chronos-t5,spikes_intensity,12.0,0.9171471709048984,0.5841478663501799,100,c182cf645a721e84
4,m5,chronos-t5,spikes_intensity,16.0,0.9305444155865696,0.5862881767093643,100,ae0da24ac2847bcd
4,m5,chronos-t5,spikes_intensity,20.0,0.9272060048590174,0.5806898340939596,100,d06028d60796234f
4,m5,chronos-t5,spikes_intensity,30.0,0.915841109519069,0.5773657408562967,100,0b14459894c675f3
4,m5,chronos-t5,spikes_intensity,40.0,0.9184798625676716,0.5752727813942716,100,5a22e04f4be9e73b
4,monash_australian_electricity,chronos-t5,clean,0.0,1.146987306642698,0.0687082738160675,5,38c44bb4fa034e9e
4,monash_australian_electricity,chronos-t5,spikes_intensity,1.0,1.1229213527483448,0.0669845476296871,5,1a5a866b8da59a08
4,monash_australian_electricity,chronos-t5,spikes_intensity,2.0,1.099378080312214,0.0621585957107935,5,f85739575f232240
4,monash_australian_electricity,chronos-t5,spikes_intensity,4.0,1.046357116899305,0.0630558209718825,5,0a141776da56cd12
4,monash_australian_electricity,chronos-t5,spikes_intensity,6.0,1.64111902410175,0.1588178101069092,5,72e39e3b422f68ea
4,monash_australian_electricity,chronos-t5,spikes_intensity,8.0,7.912096721661803,0.4072202332365996,5,8a8db42b5d194a33
4,monash_australian_electricity,chronos-t5,spikes_intensity,12.0,1.284713931966199,0.0921067033538594,5,dc05f616208a700e
4,monash_australian_electricity,chronos-t5,spikes_intensity,16.0,1.1424048419707964,0.0825813554707422,5,4c8979ecadc87426
4,monash_australian_electricity,chronos-t5,spikes_intensity,20.0,1.1584121075929972,0.072102888344919,5,fc94b5fef914ba7c
4,monash_australian_electricity,chronos-t5,spikes_intensity,30.0,0.9632356177782524,0.0527273603875428,5,c421b7df70734512
4,monash_australian_electricity,chronos-t5,spikes_intensity,40.0,1.0691560230466413,0.061992834854045,5,514ebb5b2b9f823d
4,monash_car_parts,chronos-t5,clean,0.0,0.9320583351300132,1.0794457231646692,100,d1853c77ba0bd2eb
4,monash_car_parts,chronos-t5,spikes_intensity,1.0,0.908298180415268,1.0464308858193256,100,7d5cb79432b86f65
4,monash_car_parts,chronos-t5,spikes_intensity,2.0,0.9302425766802762,1.0863068586605462,100,4aee5a248eed22d8
4,monash_car_parts,chronos-t5,spikes_intensity,4.0,0.9436690933125568,1.1609223141844758,100,92c384a479576efa
4,monash_car_parts,chronos-t5,spikes_intensity,6.0,0.962048008420977,1.14414774741192,100,01e2e4f7f5d6126c
4,monash_car_parts,chronos-t5,spikes_intensity,8.0,0.9363770916734542,1.1147238187438877,100,640f3429f1fd3eca
4,monash_car_parts,chronos-t5,spikes_intensity,12.0,0.908818481375351,1.086000990723028,100,b595d5004bd8cbba
4,monash_car_parts,chronos-t5,spikes_intensity,16.0,0.9039409972560304,1.0862213974848811,100,90f3b31afa2c959c
4,monash_car_parts,chronos-t5,spikes_intensity,20.0,0.9380501032343196,1.133807497163003,100,2ae1e795bb3afaaa
4,monash_car_parts,chronos-t5,spikes_intensity,30.0,0.8979408472839476,1.228085095648188,100,3820c2cc82a6611e
4,monash_car_parts,chronos-t5,spikes_intensity,40.0,0.9196679035352284,1.2176014493101026,100,ceb769504c62b52c
4,monash_cif_2016,chronos-t5,clean,0.0,0.9722044727919928,0.0114674480790746,72,e4e15f9e2e7a0573
4,monash_cif_2016,chronos-t5,spikes_intensity,1.0,1.0591741848287486,0.0110423198085654,72,afe900560fb12fd9
4,monash_cif_2016,chronos-t5,spikes_intensity,2.0,1.1019554086386432,0.0174405067619453,72,8fd7b3b18790cfed
4,monash_cif_2016,chronos-t5,spikes_intensity,4.0,1.2654237322565591,0.398217293489786,72,4a4e1d2284da3123
4,monash_cif_2016,chronos-t5,spikes_intensity,6.0,1.4694866712907808,0.0151772627895756,72,c2a8cd1e6e928de2
4,monash_cif_2016,chronos-t5,spikes_intensity,8.0,1.072839204649107,0.0152354702404902,72,d31f557b9421f107
4,monash_cif_2016,chronos-t5,spikes_intensity,12.0,1.0895653985300602,0.1115057951640261,72,1b614f5dea80b158
4,monash_cif_2016,chronos-t5,spikes_intensity,16.0,1.1426060718627655,0.0124569160690357,72,6760f0030b816bc4
4,monash_cif_2016,chronos-t5,spikes_intensity,20.0,1.1211580114137718,0.011840570861924,72,621d2bd7286f3b0b
4,monash_cif_2016,chronos-t5,spikes_intensity,30.0,1.177810296268537,0.023645643120324,72,e1ed3260b28feb2e
4,monash_cif_2016,chronos-t5,spikes_intensity,40.0,1.0647135847082032,0.0122085032178233,72,33b5766bc4a0e864
4,monash_covid_deaths,chronos-t5,clean,0.0,50.5848547655571,0.0449151474574777,100,45dec5fd7f93b8a9
4,monash_covid_deaths,chronos-t5,spikes_intensity,1.0,56.98288715441444,0.0728717658319529,100,5b5a71d09cc799f0
4,monash_covid_deaths,chronos-t5,spikes_intensity,2.0,59.89197944426781,0.0805386121566482,100,a7c86375b99c1fa3
4,monash_covid_deaths,chronos-t5,spikes_intensity,4.0,59.09752688081995,0.0584256482925441,100,9a4298d530e4aeab
4,monash_covid_deaths,chronos-t5,spikes_intensity,6.0,52.51281829347988,0.0549602110619404,100,3ddb1f940ccb4aa3
4,monash_covid_deaths,chronos-t5,spikes_intensity,8.0,58.02442900899088,0.0550037739323953,100,d3a8b07f12c7c85d
4,monash_covid_deaths,chronos-t5,spikes_intensity,12.0,60.77239395253561,0.4921208819061445,100,4000dde85f6da696
4,monash_covid_deaths,chronos-t5,spikes_intensity,16.0,51.646547502601805,0.04030788939684,100,9ce98551d46c2498
4,monash_covid_deaths,chronos-t5,spikes_intensity,20.0,50.86486998146248,0.0495232695967235,100,d6af9061c8d96aa2
4,monash_covid_deaths,chronos-t5,spikes_intensity,30.0,51.43288241665307,0.0599342166820656,100,740a4a236dab1ca5
4,monash_covid_deaths,chronos-t5,spikes_intensity,40.0,52.37560460793102,0.0417601891035218,100,c4e34a0b355f736d
4,monash_fred_md,chronos-t5,clean,0.0,0.4473817487509678,0.0125683374459693,100,5cb073350fee3717
4,monash_fred_md,chronos-t5,spikes_intensity,1.0,0.7032237228566858,0.0146218190620897,100,cac8593e17561a7d
4,monash_fred_md,chronos-t5,spikes_intensity,2.0,1.1482762686646784,0.020664937562509,100,79a93c4dc9712aed
4,monash_fred_md,chronos-t5,spikes_intensity,4.0,0.4745706530440826,0.0221657369958818,100,353132d58e0dac4a
4,monash_fred_md,chronos-t5,spikes_intensity,6.0,1.9645545988478867,0.0357234884973662,100,b6b9c82a236ea67c
4,monash_fred_md,chronos-t5,spikes_intensity,8.0,1.3076671205779014,0.0359387043693938,100,a0c7ec6b89ba0d5e
4,monash_fred_md,chronos-t5,spikes_intensity,12.0,2.2073167341420503,0.0734682613827561,100,d7c602b2ab392a5b
4,monash_fred_md,chronos-t5,spikes_intensity,16.0,0.8744168545396449,0.018961879544355,100,64f5a5df4d86f90d
4,monash_fred_md,chronos-t5,spikes_intensity,20.0,0.7042991121927359,0.0278275725907992,100,fdbcd909e47ec815
4,monash_fred_md,chronos-t5,spikes_intensity,30.0,0.4538311506531454,0.0161686839082358,100,4488d45f91251ce7
4,monash_fred_md,chronos-t5,spikes_intensity,40.0,0.6778621036650062,0.0310435251940885,100,87a826b17571d826
4,monash_hospital,chronos-t5,clean,0.0,0.8392076452531221,0.0648225351308708,100,702d687834202dd3
4,monash_hospital,chronos-t5,spikes_intensity,1.0,0.8420082875527587,0.0669104114447492,100,a514afd589500028
4,monash_hospital,chronos-t5,spikes_intensity,2.0,0.8216453003050285,0.0679754057642866,100,0d7513bd9a82205d
4,monash_hospital,chronos-t5,spikes_intensity,4.0,0.8487353488926934,0.078421402666803,100,bc8b8a08c2f29074
4,monash_hospital,chronos-t5,spikes_intensity,6.0,0.8295171754241073,0.0628492156272992,100,8bdf11645fa2a15c
4,monash_hospital,chronos-t5,spikes_intensity,8.0,0.849377279068284,0.0682432747613372,100,ef2c7f07eeef64d8
4,monash_hospital,chronos-t5,spikes_intensity,12.0,0.8243571587342642,0.06388993009625,100,5e232bb6cd6f0289
4,monash_hospital,chronos-t5,spikes_intensity,16.0,0.8256513358811175,0.0652879502543909,100,a155d95bdebdd417
4,monash_hospital,chronos-t5,spikes_intensity,20.0,0.8303169947825557,0.0691648900598883,100,c5dc2b8d33118f5c
4,monash_hospital,chronos-t5,spikes_intensity,30.0,0.8317779374225271,0.0673446012960473,100,a4b865f13dba932c
4,monash_hospital,chronos-t5,spikes_intensity,40.0,0.8232615085535238,0.0651736468743059,100,a2e0751730a5b79e
4,monash_m1_monthly,chronos-t5,clean,0.0,1.1564258553956912,0.1949216728825159,100,c2b6b5f8b9fa16e2
4,monash_m1_monthly,chronos-t5,spikes_intensity,1.0,1.1387173063408815,0.1960326049753106,100,ddd71f00f6d8886a
4,monash_m1_monthly,chronos-t5,spikes_intensity,2.0,1.1587233388793738,0.1866803370766149,100,7d3abb85cfac0600
4,monash_m1_monthly,chronos-t5,spikes_intensity,4.0,1.1941224810482909,0.250598040884417,100,39fa4d59bbdb08f3
4,monash_m1_monthly,chronos-t5,spikes_intensity,6.0,1.339275157884051,0.2226061505228614,100,f1afde404b9f5961
4,monash_m1_monthly,chronos-t5,spikes_intensity,8.0,1.2085625716873332,0.212792614885266,100,9db2b10efad593eb
4,monash_m1_monthly,chronos-t5,spikes_intensity,12.0,1.194681000046821,0.194935676408148,100,b6525f32eaaf3e49
4,monash_m1_monthly,chronos-t5,spikes_intensity,16.0,1.2929522361422945,0.2001672759830945,100,104307e6f3505d62
4,monash_m1_monthly,chronos-t5,spikes_intensity,20.0,1.3273170392792302,0.192340543168083,100,a5ec76b5ea716248
4,monash_m1_monthly,chronos-t5,spikes_intensity,30.0,1.1181165897472456,0.1922932492754447,100,1215407a10c38f0b
4,monash_m1_monthly,chronos-t5,spikes_intensity,40.0,1.4244784129064771,0.2029430484802196,100,45b4792a804b00a5
4,monash_m1_quarterly,chronos-t5,clean,0.0,1.758132769091244,0.0905324939288711,100,88c3945422a1e782
4,monash_m1_quarterly,chronos-t5,spikes_intensity,1.0,1.8562253615555624,0.0862126737274448,100,c6939c55db4e3cd4
4,monash_m1_quarterly,chronos-t5,spikes_intensity,2.0,1.877057279173376,0.0846730913689969,100,1954b2fabf53dae1
4,monash_m1_quarterly,chronos-t5,spikes_intensity,4.0,2.242149035175164,0.097084669874338,100,e72636abf908fce1
4,monash_m1_quarterly,chronos-t5,spikes_intensity,6.0,1.7847238404481285,0.0953227295778475,100,ebbc85309e9537e7
4,monash_m1_quarterly,chronos-t5,spikes_intensity,8.0,2.713776627104852,0.0945855860189004,100,7139b331f5bd0d06
4,monash_m1_quarterly,chronos-t5,spikes_intensity,12.0,2.411088359960561,0.0775765778743633,100,3698cb560ff22ca5
4,monash_m1_quarterly,chronos-t5,spikes_intensity,16.0,2.2868520968834374,0.0903152883309174,100,fcbcb1e2b7db1588
4,monash_m1_quarterly,chronos-t5,spikes_intensity,20.0,2.192584274042352,0.0887600987698247,100,b764898bacf1b215
4,monash_m1_quarterly,chronos-t5,spikes_intensity,30.0,1.7021804476144518,0.094238675176301,100,8a4d883005b73ba1
4,monash_m1_quarterly,chronos-t5,spikes_intensity,40.0,2.242628927519499,0.0985196022577806,100,012ebb9308b7e72e
4,monash_m1_yearly,chronos-t5,clean,0.0,4.857354114621919,0.0913370599388894,100,0c8de5066b459982
4,monash_m1_yearly,chronos-t5,spikes_intensity,1.0,5.31120391183743,0.0941052005037508,100,02c6a4e5a0882909
4,monash_m1_yearly,chronos-t5,spikes_intensity,2.0,5.09260092703433,0.1482888688607598,100,a948db659565d7c1
4,monash_m1_yearly,chronos-t5,spikes_intensity,4.0,5.667521293441843,0.0843343820799191,100,7151dd71c3f96d97
4,monash_m1_yearly,chronos-t5,spikes_intensity,6.0,6.453381299719643,0.1099621649992447,100,e040fde293022877
4,monash_m1_yearly,chronos-t5,spikes_intensity,8.0,5.887818181131076,0.1523830070402299,100,1cf57bfb2f356e0a
4,monash_m1_yearly,chronos-t5,spikes_intensity,12.0,7.707809114126713,0.0850080219297211,100,2ab3a96c5cdd7073
4,monash_m1_yearly,chronos-t5,spikes_intensity,16.0,6.196333512248399,0.0957891037378686,100,8efe688ea57e13b7
4,monash_m1_yearly,chronos-t5,spikes_intensity,20.0,8.804645673390187,0.118348740712521,100,5c82c44d7a3e2c02
4,monash_m1_yearly,chronos-t5,spikes_intensity,30.0,6.314947825774693,0.0859975045190039,100,eae783a0394a5d33
4,monash_m1_yearly,chronos-t5,spikes_intensity,40.0,5.363188274888401,0.2953085576522963,100,6e56a86aeacc8b0f
4,monash_m3_monthly,chronos-t5,clean,0.0,0.8250417212525419,0.0927878051651921,100,8396853c2542b64e
4,monash_m3_monthly,chronos-t5,spikes_intensity,1.0,0.9058196346546712,0.1048533502527398,100,642561503d3e5a94
4,monash_m3_monthly,chronos-t5,spikes_intensity,2.0,0.9718766309291036,0.107292014960617,100,742a2245d279e1bf
4,monash_m3_monthly,chronos-t5,spikes_intensity,4.0,1.05577519981625,0.1058263010334537,100,a6608189769df94e
4,monash_m3_monthly,chronos-t5,spikes_intensity,6.0,0.9532529661273584,0.1014347419573605,100,fef8ae7eb89e1ddc
4,monash_m3_monthly,chronos-t5,spikes_intensity,8.0,1.1612870933496702,0.1050969725761483,100,305316a00cb0d196
4,monash_m3_monthly,chronos-t5,spikes_intensity,12.0,0.8757013537014672,0.0989452290602414,100,ae8278f12b9592bf
4,monash_m3_monthly,chronos-t5,spikes_intensity,16.0,1.5879565220091445,0.1121131645142278,100,7ba5a499b03f4353
4,monash_m3_monthly,chronos-t5,spikes_intensity,20.0,1.2553000438023938,0.1198448355767725,100,d18cbb31fc952929
4,monash_m3_monthly,chronos-t5,spikes_intensity,30.0,0.8547170197723487,0.0944915619864891,100,7c1d824860e54e58
4,monash_m3_monthly,chronos-t5,spikes_intensity,40.0,0.9323856859630122,0.1023319118984667,100,f23f0a95b57b7346
4,monash_m3_quarterly,chronos-t5,clean,0.0,1.3404149536080876,0.0782715014267679,100,79cf7aa933a9403f
4,monash_m3_quarterly,chronos-t5,spikes_intensity,1.0,1.6296297856307635,0.0952216796526606,100,b845682bfe37f409
4,monash_m3_quarterly,chronos-t5,spikes_intensity,2.0,1.6334298332126531,0.0907036364769529,100,2ad9ae1e0f340f3e
4,monash_m3_quarterly,chronos-t5,spikes_intensity,4.0,1.5240939293141165,0.0881282871694736,100,5d519462f9ef08b1
4,monash_m3_quarterly,chronos-t5,spikes_intensity,6.0,1.5793236191807531,0.096771339759529,100,2798b0a2134cf02a
4,monash_m3_quarterly,chronos-t5,spikes_intensity,8.0,2.200049964414845,0.1166048560080138,100,53656fe2dd5c3da3
4,monash_m3_quarterly,chronos-t5,spikes_intensity,12.0,1.6266938976196772,0.1038927856541838,100,dd102bdfac622e73
4,monash_m3_quarterly,chronos-t5,spikes_intensity,16.0,2.1624742397776124,0.1385631527059911,100,ac60778a28a8b2c8
4,monash_m3_quarterly,chronos-t5,spikes_intensity,20.0,1.3977027038500358,0.0812171970636211,100,c6c6bf4b84e574fe
4,monash_m3_quarterly,chronos-t5,spikes_intensity,30.0,1.4214775878987342,0.0981453509481658,100,cb5b8a6abca5756d
4,monash_m3_quarterly,chronos-t5,spikes_intensity,40.0,1.3592471502422907,0.0794229731550599,100,82e9984f2af08e18
4,monash_m3_yearly,chronos-t5,clean,0.0,3.612171799668399,0.1627227514565881,100,22af5d0564fd98f0
4,monash_m3_yearly,chronos-t5,spikes_intensity,1.0,3.858289551372506,0.1654589162731486,100,256e481883a154c2
4,monash_m3_yearly,chronos-t5,spikes_intensity,2.0,4.404715807588148,0.1741857404250158,100,13cd7f521c1d9b6c
4,monash_m3_yearly,chronos-t5,spikes_intensity,4.0,3.704336412809035,0.1636366480824813,100,ae65df708765fafd
4,monash_m3_yearly,chronos-t5,spikes_intensity,6.0,4.626655035751039,0.2047465189894832,100,d9b5af4c16ec35dd
4,monash_m3_yearly,chronos-t5,spikes_intensity,8.0,4.247837569217341,0.1855870586898697,100,aa442e72de40084f
4,monash_m3_yearly,chronos-t5,spikes_intensity,12.0,4.427983619990688,0.200701576515001,100,94ec1b257064468d
4,monash_m3_yearly,chronos-t5,spikes_intensity,16.0,5.107305273980203,0.2488217529010261,100,f8603f38cffe54e6
4,monash_m3_yearly,chronos-t5,spikes_intensity,20.0,5.307563725307214,0.2141387861828805,100,528c31ce891ef980
4,monash_m3_yearly,chronos-t5,spikes_intensity,30.0,4.395878978416691,0.1832930567366265,100,fff3f0482e73b248
4,monash_m3_yearly,chronos-t5,spikes_intensity,40.0,3.713056407532119,0.1602781309008756,100,c569b7efc18a076b
4,monash_nn5_weekly,chronos-t5,clean,0.0,0.9251620700897004,0.0863138820792366,100,14e0fea8700b49b1
4,monash_nn5_weekly,chronos-t5,spikes_intensity,1.0,0.9287817600415732,0.0863351044377747,100,6c3aec8a4208cb8c
4,monash_nn5_weekly,chronos-t5,spikes_intensity,2.0,0.9421599061423456,0.0864191282603559,100,ff9981dc2f7d4ae9
4,monash_nn5_weekly,chronos-t5,spikes_intensity,4.0,0.9493616680342648,0.087717313919085,100,4243f24b93934cf2
4,monash_nn5_weekly,chronos-t5,spikes_intensity,6.0,0.9638771810387156,0.0886880227058304,100,8a0079659b1bf937
4,monash_nn5_weekly,chronos-t5,spikes_intensity,8.0,0.9245071739635204,0.0863220964644483,100,ed477e1cc53dc422
4,monash_nn5_weekly,chronos-t5,spikes_intensity,12.0,0.9396887668098266,0.0870678203287265,100,e38c343c156754c7
4,monash_nn5_weekly,chronos-t5,spikes_intensity,16.0,0.9201386587822136,0.0843715294980886,100,788c7872003ced6c
4,monash_nn5_weekly,chronos-t5,spikes_intensity,20.0,0.935056012864054,0.0867039017061059,100,509f6cce82cbbadf
4,monash_nn5_weekly,chronos-t5,spikes_intensity,30.0,0.9360872438920484,0.0850915342127473,100,fedda9a945ed23dc
4,monash_nn5_weekly,chronos-t5,spikes_intensity,40.0,0.9165370047100176,0.0839771770610502,100,09d6665f57d188b5
4,monash_tourism_monthly,chronos-t5,clean,0.0,1.824364733332064,0.0973591096280635,100,f358903079404a57
4,monash_tourism_monthly,chronos-t5,spikes_intensity,1.0,1.9328725614576463,0.1038236607751418,100,8f47f28edbc64880
4,monash_tourism_monthly,chronos-t5,spikes_intensity,2.0,1.9958390018505547,0.1072754218465533,100,dfca3efa2ae3bec9
4,monash_tourism_monthly,chronos-t5,spikes_intensity,4.0,2.1225135389798613,0.1193204637463897,100,6926b0b9ac0b232f
4,monash_tourism_monthly,chronos-t5,spikes_intensity,6.0,2.071473099036368,0.1151721104299546,100,67e7bd4cf06f0609
4,monash_tourism_monthly,chronos-t5,spikes_intensity,8.0,2.033309371101692,0.1088058342497526,100,cdeec4cd98461556
4,monash_tourism_monthly,chronos-t5,spikes_intensity,12.0,1.9966061666161656,0.1186585725631756,100,574c74c3b5f6606a
4,monash_tourism_monthly,chronos-t5,spikes_intensity,16.0,1.8359920532974816,0.0946433108317758,100,00a09a4cdf15f44d
4,monash_tourism_monthly,chronos-t5,spikes_intensity,20.0,1.8391739021317648,0.095586165980724,100,a0a9341ee14fc5bc
4,monash_tourism_monthly,chronos-t5,spikes_intensity,30.0,1.812160461872433,0.095811537751087,100,0742e9b75a5a8651
4,monash_tourism_monthly,chronos-t5,spikes_intensity,40.0,1.8197247299373052,0.0947210743179427,100,fad1d480dc87fbe1
4,monash_tourism_quarterly,chronos-t5,clean,0.0,1.7403997151798714,0.0809357415546866,100,71a8b4e97521895d
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,1.0,1.8807758434418973,0.0935954796861112,100,feeaca7c42a645eb
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,2.0,2.238962401225891,0.131556936599632,100,97b9838e15151615
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,4.0,2.1041185964249096,0.0992999365417294,100,26f6c65d3a42acf5
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,6.0,2.414358133242911,0.0848019688308104,100,8fa59e60e63d8bb4
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,8.0,2.133362833901721,0.0948030517329683,100,0331dd7cd7c5922e
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,12.0,1.8466093215058317,0.092049235834218,100,7ca7408bced69938
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,16.0,1.8858948550220505,0.0874674026411531,100,4182be37fbadac50
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,20.0,1.8287514551997577,0.097490223412571,100,57642112f54c2604
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,30.0,1.7487311670711008,0.0745700977641093,100,d3d20939ca8225ca
4,monash_tourism_quarterly,chronos-t5,spikes_intensity,40.0,1.7986454072448854,0.0786084513060269,100,718175f720c04bcc
4,monash_tourism_yearly,chronos-t5,clean,0.0,3.974978767709247,0.2068281912541059,100,adf90b7d1f903bb2
4,monash_tourism_yearly,chronos-t5,spikes_intensity,1.0,4.024140955820963,0.1990813316926661,100,222bf2fe5690e793
4,monash_tourism_yearly,chronos-t5,spikes_intensity,2.0,4.412725544524723,0.2427500338553377,100,8bfe53494942a01f
4,monash_tourism_yearly,chronos-t5,spikes_intensity,4.0,4.302962603127363,0.1695048942000476,100,48ccb9daa7914c41
4,monash_tourism_yearly,chronos-t5,spikes_intensity,6.0,4.6338016652577405,0.2166537127528031,100,bf72e8373db4fbc3
4,monash_tourism_yearly,chronos-t5,spikes_intensity,8.0,4.69703479284572,0.2056800179541483,100,d6681653e29c6eda
4,monash_tourism_yearly,chronos-t5,spikes_intensity,12.0,9.16495536424115,0.6411607800747327,100,ddbe11fd08a0b94a
4,monash_tourism_yearly,chronos-t5,spikes_intensity,16.0,5.299529666137339,1.0650847900096432,100,6c8cff8ccdeb9d51
4,monash_tourism_yearly,chronos-t5,spikes_intensity,20.0,6.813093875914732,1.300164728004732,100,67fb0013e4444b6b
4,monash_tourism_yearly,chronos-t5,spikes_intensity,30.0,4.28920342526099,0.2091986701564737,100,de0a9afad9d36404
4,monash_tourism_yearly,chronos-t5,spikes_intensity,40.0,4.743448534197214,0.3135684266060622,100,01babfb80ccb98a3
4,monash_traffic,chronos-t5,clean,0.0,0.8153518558779971,0.2779847546946903,100,b391ecfc3e90d400
4,monash_traffic,chronos-t5,spikes_intensity,1.0,0.8284040918311713,0.2764474341725901,100,d680196d77e30708
4,monash_traffic,chronos-t5,spikes_intensity,2.0,0.8189558693778105,0.274217349294949,100,48ce9541e67fd184
4,monash_traffic,chronos-t5,spikes_intensity,4.0,0.8203028771702924,0.2803676689014488,100,8eb33070fad7ea7d
4,monash_traffic,chronos-t5,spikes_intensity,6.0,0.822964747154398,0.2786546329821772,100,8e04ec1f0e1d393a
4,monash_traffic,chronos-t5,spikes_intensity,8.0,0.8341210675548338,0.284571877061858,100,c64129d782724564
4,monash_traffic,chronos-t5,spikes_intensity,12.0,0.838855759092415,0.2811868831672254,100,9220c597ff7af2e3
4,monash_traffic,chronos-t5,spikes_intensity,16.0,0.8324952628224401,0.2767305752466208,100,3f99e9cce3e92207
4,monash_traffic,chronos-t5,spikes_intensity,20.0,0.8397975827778827,0.2852415362734157,100,3b304217bcd02d2d
4,monash_traffic,chronos-t5,spikes_intensity,30.0,0.8382598745059773,0.2816738006382417,100,74379273c79aabfe
4,monash_traffic,chronos-t5,spikes_intensity,40.0,0.8383899579416698,0.3266323097728398,100,c21bddce4acf5104
4,monash_weather,chronos-t5,clean,0.0,1.047359219128273,0.1457584778129344,100,2fe9d636481148b4
4,monash_weather,chronos-t5,spikes_intensity,1.0,1.0296414522702677,0.1465527447499651,100,1aee770273887c82
4,monash_weather,chronos-t5,spikes_intensity,2.0,1.053478817144189,0.1495689950947513,100,0d6ff275c0e9d06a
4,monash_weather,chronos-t5,spikes_intensity,4.0,1.0340057492290449,0.1506832115904401,100,59f427f84afc0c13
4,monash_weather,chronos-t5,spikes_intensity,6.0,1.0422410924343752,0.1486124713397983,100,be60654d47ec996a
4,monash_weather,chronos-t5,spikes_intensity,8.0,1.043097046886263,0.1493136463288894,100,7cdde824f59f8c4e
4,monash_weather,chronos-t5,spikes_intensity,12.0,1.0528970423659896,0.147176761236406,100,6b2a2b612f8bc470
4,monash_weather,chronos-t5,spikes_intensity,16.0,1.04033665939143,0.146622464032823,100,7d28b1e51e251349
4,monash_weather,chronos-t5,spikes_intensity,20.0,1.043253999778469,0.1443618246953325,100,9a600f4a0dd710ec
4,monash_weather,chronos-t5,spikes_intensity,30.0,1.0355504686147046,0.1556174981288014,100,b47b360d14ff1ae3
4,monash_weather,chronos-t5,spikes_intensity,40.0,1.0766079413253855,0.1602281925584595,100,0cb74dbbfb4f8653
4,nn5,chronos-t5,clean,0.0,0.6049696596294938,0.1660818524569837,100,ddf5d74d6baba1a3
4,nn5,chronos-t5,spikes_intensity,1.0,0.5906764637738026,0.161953709892671,100,54da0be58c3c96df
4,nn5,chronos-t5,spikes_intensity,2.0,0.5980175348257002,0.1641862502935476,100,ed2ae14ee99f88b8
